"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"138129","CP027622.1",12012001,12013000,"*",1.47607510932969e-107,5.30970035961465e-105,35.9144958506496
"138130","CP027622.1",12012501,12013500,"*",7.1982211719482e-63,1.5240205860602e-60,26.3861396501057
"138308","CP027622.1",12102001,12103000,"*",6.70061684856798e-49,1.11229015083698e-46,27.004594981827
"138309","CP027622.1",12102501,12103500,"*",8.8348228021713e-232,8.18831811589269e-229,60.1559328830833
"138310","CP027622.1",12103001,12104000,"*",5.09033255666371e-251,5.31434619553666e-248,62.8311915314849
"138311","CP027622.1",12103501,12104500,"*",7.22197677463596e-62,1.50622852155641e-59,39.0219257178527
"138558","CP027622.1",12233501,12234500,"*",5.327629077237e-09,1.44656901673061e-07,-26.6012155212716
"138559","CP027622.1",12234001,12235000,"*",4.34300075575475e-07,8.3852257063175e-06,-25.9057971014493
"138622","CP027622.1",12265501,12266500,"*",3.51691898336951e-16,1.96114025601642e-14,35.687574836511
"138623","CP027622.1",12266001,12267000,"*",1.3711061713266e-73,3.40261599453642e-71,60.5
"138624","CP027622.1",12266501,12267500,"*",4.54102852068392e-80,1.22511554206641e-77,61.7923836389281
"138625","CP027622.1",12267001,12268000,"*",3.29779531959102e-29,3.37060410898004e-27,51.4007267368844
"138638","CP027622.1",12273501,12274500,"*",8.59419061928395e-71,2.05420756586509e-68,-42.9817395979816
"138639","CP027622.1",12274001,12275000,"*",0,0,-60.947673305247
"138640","CP027622.1",12274501,12275500,"*",3.97587126942884e-188,2.74966816934413e-185,-50.6163104955464
"138641","CP027622.1",12275001,12276000,"*",2.0372559063437e-33,2.36524803108636e-31,-25.1040738845617
"138758","CP027622.1",13975501,13976500,"*",1.4728327757443e-129,6.50447831007232e-127,-52.7272835956507
"138759","CP027622.1",13976001,13977000,"*",5.35245429696742e-172,3.31847295008752e-169,-58.9470339017936
"138773","CP027622.1",13983001,13984000,"*",1.46837500833843e-87,4.33490392765011e-85,52.5691723250875
"138774","CP027622.1",13983501,13984500,"*",2.54915483748773e-189,1.77876825876487e-186,73.3607857353241
"138775","CP027622.1",13984001,13985000,"*",2.18601179406603e-149,1.13566751137822e-146,73.6564617542586
"138776","CP027622.1",13984501,13985500,"*",4.16342329307477e-128,1.81370832843608e-125,74.8151147098515
"138777","CP027622.1",13985001,13986000,"*",8.49992319130496e-90,2.57345563411769e-87,76.6889084728692
"138778","CP027622.1",13985501,13986500,"*",5.72684111427877e-129,2.51488159204732e-126,73.4876543209876
"138779","CP027622.1",13986001,13987000,"*",1.52708463188146e-139,7.36476430093544e-137,76.490688764145
"138780","CP027622.1",13986501,13987500,"*",5.35818352292158e-69,1.24522814108896e-66,78.7837837837838
"138781","CP027622.1",13987001,13988000,"*",2.28699742178352e-100,7.68876964185198e-98,73.6607007536615
"138782","CP027622.1",13987501,13988500,"*",1.83550834020544e-134,8.4915165634842e-132,74.3450919999358
"138783","CP027622.1",13988001,13989000,"*",2.30984501385207e-166,1.37875230765497e-163,79.0620791221705
"138786","CP027622.1",13989501,13990500,"*",4.39123932715539e-57,8.45619250388173e-55,28.7805955797249
"138789","CP027622.1",13991001,13992000,"*",2.34702096537609e-51,4.08384645447937e-49,36.7242931521855
"138825","CP027622.1",14009001,14010000,"*",2.97456794840714e-19,1.98683201860441e-17,-26.5614951768489
"138826","CP027622.1",14009501,14010500,"*",6.81692740303117e-60,1.3713675011756e-57,-43.6650147859081
"138827","CP027622.1",14010001,14011000,"*",2.11617144073962e-29,2.1788289862134e-27,-33.8690476190476
"138832","CP027622.1",14012501,14013500,"*",4.38628955147714e-16,2.43124998926729e-14,32.1259774297659
"138842","CP027622.1",14017501,14018500,"*",0.000730062305223353,0.00559449238019294,46.7532467532467
"138845","CP027622.1",14019501,14020500,"*",1.0279165419782e-07,2.2487484794466e-06,33.1975446428571
"138874","CP027622.1",14034001,14035000,"*",2.37648081262287e-98,7.81602595906282e-96,-34.4006720917151
"138875","CP027622.1",14034501,14035500,"*",8.89899159814792e-85,2.54177214320014e-82,-40.7037983890453
"138973","CP027622.1",14083501,14084500,"*",1.21240615808412e-66,2.72240382687852e-64,-42.1018712349053
"138974","CP027622.1",14084001,14085000,"*",3.25306194223944e-57,6.27327555833727e-55,-31.5969709653672
"139034","CP027622.1",14124001,14125000,"*",1.05371656946811e-35,1.30332734066313e-33,38.6592732331028
"139218","CP027622.1",14221501,14222500,"*",2.08719637499233e-244,2.07566347239475e-241,72.0665798309977
"139219","CP027622.1",14222001,14223000,"*",3.30177615829253e-120,1.32697312428982e-117,45.3879680709313
"139278","CP027622.1",14251501,14252500,"*",1.38334738209122e-112,5.19921096215875e-110,33.0067505777896
"139279","CP027622.1",14252001,14253000,"*",0,0,74.8269658728995
"139280","CP027622.1",14252501,14253500,"*",0,0,74.9047384486596
"139281","CP027622.1",14253001,14254000,"*",3.63503424456332e-241,3.52489658777253e-238,64.8007555397155
"139282","CP027622.1",14253501,14254500,"*",1.10440587511431e-288,1.47156547328311e-285,68.7240707296418
"139283","CP027622.1",14254001,14255000,"*",0,0,74.0944351144166
"139284","CP027622.1",14254501,14255500,"*",3.15993829709795e-190,2.21917254335833e-187,50.3751460098209
"139285","CP027622.1",14255001,14256000,"*",1.08681617544392e-66,2.44240983407844e-64,29.1792296479703
"139337","CP027622.1",14286501,14287500,"*",2.02911117626225e-62,4.26459227130733e-60,-51.4492753623188
"139338","CP027622.1",14287001,14288000,"*",1.47408862376919e-122,6.0766794665109e-120,-46.5495628254249
"139786","CP027622.1",14514001,14515000,"*",2.01584134993718e-33,2.34138340187119e-31,-29.4158652142064
"139787","CP027622.1",14514501,14515500,"*",2.18203944813369e-27,2.09099771782717e-25,-33.9044237564556
"139797","CP027622.1",14519501,14520500,"*",1.05397834420094e-20,7.61586696096357e-19,-26.5130657392648
"139801","CP027622.1",14521501,14522500,"*",1.12235604455155e-95,3.60219445413042e-93,-38.6728975099
"139802","CP027622.1",14522001,14523000,"*",5.40955638122987e-174,3.41210273170325e-171,-52.1227950581729
"139803","CP027622.1",14522501,14523500,"*",6.77676122140344e-78,1.77725944001476e-75,-34.2928451487642
"139829","CP027622.1",14535501,14536500,"*",1.78585799055018e-22,1.40317560672738e-20,-30.6731436502429
"139848","CP027622.1",14545001,14546000,"*",4.74915063727376e-14,2.26752595154753e-12,-40.522828223986
"139901","CP027622.1",14571501,14572500,"*",1.57605191318309e-56,3.0063148870536e-54,-30.8033126293996
"139902","CP027622.1",14572001,14573000,"*",1.32394347668612e-161,7.57890886950195e-159,-59.3864998966301
"139903","CP027622.1",14572501,14573500,"*",2.71774175861738e-26,2.50226923750166e-24,-27.5455058348428
"140044","CP027622.1",14652501,14653500,"*",1.34472704316294e-32,1.52833907438289e-30,36.2618979856434
"140045","CP027622.1",14653001,14654000,"*",1.6025833963895e-54,2.95754513612319e-52,27.1612172350482
"140093","CP027622.1",14677501,14678500,"*",7.41292409095749e-178,4.76958213423529e-175,58.9003173376339
"140094","CP027622.1",14678001,14679000,"*",1.6242009311255e-175,1.03404676382865e-172,64.249096189178
"140095","CP027622.1",14678501,14679500,"*",5.69354630659589e-134,2.61841630193939e-131,49.6173442680161
"140096","CP027622.1",14679001,14680000,"*",2.4482141325158e-315,3.86727000644873e-312,58.2851239669422
"140097","CP027622.1",14679501,14680500,"*",0,0,58.3288443031811
"140098","CP027622.1",14680001,14681000,"*",1.25631889901966e-182,8.35969014696631e-180,47.0409045487053
"140100","CP027622.1",14681001,14682000,"*",2.43504141377236e-60,4.94422276209519e-58,31.1371408625696
"140101","CP027622.1",14681501,14682500,"*",1.02421858779972e-67,2.33935646366467e-65,30.7780820276007
"140136","CP027622.1",14706001,14707000,"*",5.64317879533152e-19,3.71826192050467e-17,-33.162181471779
"140254","CP027622.1",14765501,14766500,"*",6.26530076672598e-169,3.80648103616967e-166,-47.8722711081876
"140255","CP027622.1",14766001,14767000,"*",1.68492113456072e-214,1.38080427149447e-211,-57.3713070166683
"140564","CP027622.1",14924501,14925500,"*",7.34974340456425e-51,1.26633081336459e-48,-33.263336094073
"140565","CP027622.1",14925001,14926000,"*",1.27348868105643e-114,4.87713052349042e-112,-50.0712360644449
"140566","CP027622.1",14925501,14926500,"*",3.94319578632377e-263,4.44913311400504e-260,-54.3851979691856
"140567","CP027622.1",14926001,14927000,"*",0,0,-56.0398105120257
"140568","CP027622.1",14926501,14927500,"*",2.66043818080577e-296,3.78554651767646e-293,-52.2345172727883
"140569","CP027622.1",14927001,14928000,"*",1.90830774919485e-125,8.11212395237297e-123,-39.5175798499552
"140570","CP027622.1",14927501,14928500,"*",4.05849817448933e-83,1.13540444925452e-80,-32.5273012684798
"141118","CP027622.1",15226501,15227500,"*",3.51435542982881e-14,1.69658247638691e-12,-25.0957526155583
"141869","CP027622.1",15609501,15610500,"*",1.7032665876644e-06,2.89367354203081e-05,-38.6694386694387
"141874","CP027622.1",15612001,15613000,"*",1.24815949230191e-92,3.89806289305879e-90,61.9082919830215
"141875","CP027622.1",15612501,15613500,"*",1.13168919265162e-46,1.80438537945506e-44,45.0827586206897
"141881","CP027622.1",15615501,15616500,"*",4.69480403495977e-23,3.78705853247498e-21,25.5917159763314
"142120","CP027622.1",15748001,15749000,"*",1.48082666075226e-205,1.15122548782237e-202,-57.0567563807353
"142121","CP027622.1",15748501,15749500,"*",2.39763841838542e-143,1.1976588488949e-140,-55.5369552653531
"142129","CP027622.1",15752501,15753500,"*",2.84029008829948e-38,3.73612978518162e-36,-33.3333333333333
"142186","CP027622.1",15781001,15782000,"*",8.04824648337111e-44,1.20628959915724e-41,25.5527120553678
"142187","CP027622.1",15781501,15782500,"*",5.88312150606241e-62,1.22934681495469e-59,27.1407724030687
"142200","CP027622.1",15788001,15789000,"*",6.5131133164987e-05,0.000723583069743329,-25.2765752765753
"142214","CP027622.1",15795001,15796000,"*",6.50313031789314e-33,7.45482527472204e-31,-26.7798438463119
"142227","CP027622.1",15801501,15802500,"*",1.77867016937348e-07,3.72187620773998e-06,-30.0548922412081
"142228","CP027622.1",15802001,15803000,"*",3.27604530011776e-22,2.53889783745133e-20,-30.9100393607436
"142363","CP027622.1",15869501,15870500,"*",1.859102645372e-59,3.71937917347163e-57,-37.0029288232092
"142364","CP027622.1",15870001,15871000,"*",1.37003159663258e-90,4.17111094569861e-88,-40.0962535947369
"142365","CP027622.1",15870501,15871500,"*",9.45454357322501e-85,2.69903694090496e-82,-38.7059271964932
"142450","CP027622.1",15917501,15918500,"*",1.16436374086566e-05,0.000161015411856947,25.452847805789
"142495","CP027622.1",15940001,15941000,"*",1.50415995181451e-181,9.92403217022102e-179,-60.7666348296721
"142496","CP027622.1",15940501,15941500,"*",0,0,-80.9194718503009
"142497","CP027622.1",15941001,15942000,"*",0,0,-70.5137418556268
"142498","CP027622.1",15941501,15942500,"*",2.14369650093678e-112,8.03476320157166e-110,-37.8539416831147
"142806","CP027622.1",16095501,16096500,"*",1.88166292087931e-05,0.000245617630016154,-28.9391762452107
"142831","CP027622.1",16110001,16111000,"*",8.14792386932969e-16,4.42843359620658e-14,-26.1213444822456
"142931","CP027622.1",16160501,16161500,"*",2.7365656999747e-20,1.93155249662817e-18,27.9549718574109
"143041","CP027622.1",16219001,16220000,"*",0.000788920900659093,0.0059631040370872,-26.8866268866269
"143241","CP027622.1",16319501,16320500,"*",0.000113197886704401,0.00116389032154917,-42.0040485829959
"143242","CP027622.1",16321001,16322000,"*",1.98866253170252e-34,2.37667850269076e-32,-25.0535150968905
"143251","CP027622.1",16326001,16327000,"*",4.79776071298905e-22,3.69300176734332e-20,-25.4912668895061
"143319","CP027622.1",16360001,16361000,"*",5.82412617262738e-15,2.97579757036292e-13,-25.9977436750892
"144248","CP027622.1",16868501,16869500,"*",9.35538930755778e-249,9.52976676956707e-246,-49.9001888121209
"144249","CP027622.1",16869001,16870000,"*",1.312007779259e-153,7.04440890126439e-151,-34.9969255995081
"144273","CP027622.1",16881001,16882000,"*",8.26175699075559e-53,1.48350122924747e-50,-32.6231764382053
"144382","CP027622.1",16942001,16943000,"*",0.000154886782332949,0.00152247320698301,-56.1497326203209
"144385","CP027622.1",16949501,16950500,"*",1.23337569405177e-15,6.61244681494126e-14,-25.7041180298699
"144386","CP027622.1",16950001,16951000,"*",1.33908576284358e-21,1.0120153187469e-19,-42.3205221174764
"144537","CP027622.1",17032001,17033000,"*",1.24778622285999e-05,0.000171148835559361,35.3341740226986
"144677","CP027622.1",17107001,17108000,"*",1.58049170848927e-05,0.00021068532052219,-33.8504936530324
"144796","CP027622.1",17166501,17167500,"*",1.15820545612778e-11,4.41514790036982e-10,-25.7641693357471
"144797","CP027622.1",17167001,17168000,"*",4.37048772005478e-13,1.91477886789428e-11,-45.9322033898305
"144798","CP027622.1",17171501,17172500,"*",1.82758094181761e-13,8.29016514919448e-12,-86.5853658536585
"144799","CP027622.1",17172001,17173000,"*",6.60459209957557e-289,8.82185726884779e-286,-70.8778995195548
"144800","CP027622.1",17172501,17173500,"*",1.49846609819769e-160,8.49762816302803e-158,-30.0639092144223
"144840","CP027622.1",17192501,17193500,"*",2.70780123441782e-27,2.58527654926971e-25,-30.8838637632607
"145372","CP027622.1",17477001,17478000,"*",8.61355650086148e-66,1.91519670068849e-63,27.0838208814953
"145373","CP027622.1",17477501,17478500,"*",0,0,66.7300259333218
"145374","CP027622.1",17478001,17479000,"*",3.30152893304931e-159,1.85488744917706e-156,47.2279832007789
"145380","CP027622.1",17481001,17482000,"*",2.19941911602862e-34,2.62567762212563e-32,27.0556202288783
"145381","CP027622.1",17481501,17482500,"*",1.09158516921964e-141,5.37383335898793e-139,44.2104601112082
"145382","CP027622.1",17482001,17483000,"*",9.99408856592147e-154,5.37130023071732e-151,49.5136286834871
"145421","CP027622.1",17501501,17502500,"*",1.1927895217973e-29,1.23910959068417e-27,-26.8041112746399
"145815","CP027622.1",17711001,17712000,"*",7.24720801979193e-32,8.05039838761119e-30,27.258718595603
"146591","CP027622.1",18099501,18100500,"*",5.01129297919611e-24,4.21387803959028e-22,26.96519524618
"146651","CP027622.1",18129501,18130500,"*",4.86511849688109e-15,2.49962605588977e-13,-25.2617282553336
"146950","CP027622.1",18316001,18317000,"*",8.30208109445877e-31,8.89579578885054e-29,-27.785717526428
"147087","CP027622.1",18384501,18385500,"*",6.01259047226808e-54,1.0988240961948e-51,-30.5866829254975
"147088","CP027622.1",18385001,18386000,"*",1.55605788760249e-29,1.60973420486429e-27,-34.667970593677
"147105","CP027622.1",18394001,18395000,"*",1.75096241249099e-25,1.56148827992152e-23,-29.7874855211214
"147158","CP027622.1",18420501,18421500,"*",6.87322114457828e-22,5.2608329685437e-20,27.4351798237149
"148763","CP027622.1",19313001,19314000,"*",1.04616176413243e-09,3.15162448271298e-08,-35.7751277683135
"148857","CP027622.1",19360001,19361000,"*",2.37239171789907e-30,2.51094787198853e-28,-32.2259857564704
"149211","CP027622.1",19566001,19567000,"*",2.14453796073838e-06,3.55815971972087e-05,26.1662964138369
"149341","CP027622.1",19643001,19644000,"*",7.69426443719632e-09,2.03689822154267e-07,27.2020725388601
"149422","CP027622.1",19683501,19684500,"*",1.07172367908709e-12,4.53885138979988e-11,-27.3638414437641
"149423","CP027622.1",19684001,19685000,"*",2.15210924196888e-13,9.68808258561261e-12,-33.8621506938339
"150511","CP027622.1",20256001,20257000,"*",1.54945020794321e-05,0.000207079230625898,-40.7843137254902
"150567","CP027622.1",20286001,20287000,"*",1.02654623621934e-09,3.09536699986636e-08,-45.045045045045
"150572","CP027622.1",20288501,20289500,"*",3.40682633845879e-11,1.23077558059169e-09,-29.2517006802721
"150573","CP027622.1",20289001,20290000,"*",1.22884870823843e-06,2.16091167831342e-05,-62.3188405797101
"150829","CP027622.1",20428501,20429500,"*",2.7474427233343e-09,7.78373547421991e-08,32.0401117869472
"152341","CP027623.1",378501,379500,"*",1.20006763500319e-25,1.07743535285496e-23,34.0766073871409
"152609","CP027623.1",515001,516000,"*",1.42042754861898e-76,3.66001532872805e-74,27.8307382766767
"152610","CP027623.1",515501,516500,"*",1.02968666269697e-78,2.72667832819871e-76,29.7717926251793
"152646","CP027623.1",533501,534500,"*",1.84142325436192e-28,1.83124838280315e-26,-30.3695481454633
"152647","CP027623.1",534001,535000,"*",3.21296916701978e-35,3.93036640379148e-33,-31.9838455476753
"152649","CP027623.1",535001,536000,"*",2.15809694216843e-05,0.000277140798540758,27.5892553553213
"153663","CP027623.1",1158501,1159500,"*",5.41803495426814e-41,7.59238196219444e-39,-44.8529411764706
"153993","CP027623.1",1333001,1334000,"*",1.28618486855361e-09,3.82784228188878e-08,28.6857825567503
"154039","CP027623.1",1356001,1357000,"*",2.83126511431422e-08,6.83754414552003e-07,44.5601688951443
"154334","CP027623.1",1551501,1552500,"*",3.81173716872425e-07,7.43719036007306e-06,-29.4549908144519
"154344","CP027623.1",1556501,1557500,"*",1.47793884812661e-08,3.74377284531586e-07,-30.1947513353903
"154500","CP027623.1",1638501,1639500,"*",3.11064736542824e-05,0.000381255783562468,38.3565797453002
"154501","CP027623.1",1639001,1640000,"*",2.03814082460824e-06,3.40036639053544e-05,44.4813829787234
"155072","CP027623.1",1947501,1948500,"*",1.80322222051156e-65,3.98340340476945e-63,26.8426669580299
"155073","CP027623.1",1948001,1949000,"*",3.09710007357971e-72,7.55858854141908e-70,29.9723907629285
"155255","CP027623.1",2040001,2041000,"*",1.96773827770048e-83,5.5219478098609e-81,34.5450353487959
"156520","CP027623.1",2716001,2717000,"*",6.75256257889176e-06,9.9353587670936e-05,-44.8275862068966
"156635","CP027623.1",2774001,2775000,"*",5.92767542123632e-56,1.12128327999375e-53,-43.1144681463938
"156636","CP027623.1",2774501,2775500,"*",7.60295948400164e-237,7.14379316537128e-234,-56.735014866256
"156637","CP027623.1",2775001,2776000,"*",5.29643587427087e-194,3.83831017456536e-191,-51.3441924495312
"156675","CP027623.1",2795001,2796000,"*",2.19315374532853e-55,4.10301195639952e-53,33.8738151357328
"156676","CP027623.1",2795501,2796500,"*",3.30146080302412e-88,9.83708964869143e-86,39.2541636592261
"156765","CP027623.1",2857501,2858500,"*",1.06158519357532e-12,4.4976615572816e-11,-33.0708661417323
"156766","CP027623.1",2858001,2859000,"*",0.000134930037126449,0.00135305435897537,-71.356783919598
"156813","CP027623.1",2881501,2882500,"*",0.000401337415713793,0.00340559696863082,31.0064935064935
"156827","CP027623.1",2889501,2890500,"*",4.30676485885566e-06,6.64928964434327e-05,28.1076120002295
"156843","CP027623.1",2898001,2899000,"*",0.000120051427516581,0.00122332524031409,-26.6176470588235
"157280","CP027623.1",3192501,3193500,"*",5.98969357387183e-07,1.12481574305309e-05,-25.0484496124031
"157328","CP027623.1",3216501,3217500,"*",3.4102985398717e-06,5.39795880299437e-05,50.6128334534968
"157854","CP027623.1",3489501,3490500,"*",1.07983144016072e-06,1.92005579172981e-05,32.3128783709411
"158293","CP027623.1",3709001,3710000,"*",5.08063857375811e-14,2.41838218605826e-12,-54.1984732824427
"158294","CP027623.1",3709501,3710500,"*",2.05855942402223e-09,5.94215551507564e-08,-77.319587628866
"159852","CP027623.1",4557001,4558000,"*",1.36827742068528e-13,6.28941365136386e-12,-28.8062194543542
"162377","CP027623.1",5943001,5944000,"*",2.70632336863403e-05,0.000337723079126016,-55.2372005636449
"162378","CP027623.1",5943501,5944500,"*",5.45175502552184e-10,1.70397673765123e-08,-49.9814883376527
"162383","CP027623.1",6022501,6023500,"*",7.8946105931585e-18,4.87959819005872e-16,27.6544217687075
"162389","CP027623.1",6025501,6026500,"*",4.00148009075016e-36,5.01193888305285e-34,-29.469734379477
"162390","CP027623.1",6026001,6027000,"*",0.000299307569916244,0.00266448176994341,38.7912087912088
"162458","CP027623.1",6065001,6066000,"*",9.10932214854307e-13,3.88262592674473e-11,-31.4008059364097
"162494","CP027623.1",6083501,6084500,"*",4.37150057774599e-05,0.000512376422241781,-26.8809849521204
"162495","CP027623.1",6084001,6085000,"*",1.44797188141048e-05,0.00019519238473615,-58.4126984126984
"162588","CP027623.1",6134001,6135000,"*",4.23069660680252e-09,1.16657113499412e-07,-57.2662601626016
"162589","CP027623.1",6134501,6135500,"*",2.65565193795761e-12,1.08457430150827e-10,-59.0787027473663
"162834","CP027623.1",6259501,6260500,"*",5.40772672290626e-29,5.49516995643422e-27,33.9561083070745
"162930","CP027623.1",6339501,6340500,"*",1.91084333773362e-12,7.90703200798306e-11,38.1695201860072
"162943","CP027623.1",6346001,6347000,"*",1.52838149143679e-53,2.77456734893834e-51,37.0117571822117
"163376","CP027623.1",6594001,6595000,"*",2.23166071910924e-79,5.9793146775536e-77,-32.2812188569064
"163377","CP027623.1",6594501,6595500,"*",6.24821660000117e-132,2.821129326376e-129,-34.4038832212872
"163793","CP027623.1",6813001,6814000,"*",4.169922136649e-10,1.32152291617462e-08,-26.8268597761685
"163794","CP027623.1",6813501,6814500,"*",7.56104074436087e-08,1.69633012084139e-06,-43.6734693877551
"164042","CP027623.1",6947001,6948000,"*",1.18990189537493e-26,1.10772670947432e-24,-26.3939198921271
"164096","CP027623.1",6997501,6998500,"*",1.61955947773372e-06,2.7662965200887e-05,-28.7489361702128
"164097","CP027623.1",6998001,6999000,"*",9.20272739686246e-10,2.79182184086113e-08,-27.0371851259496
"164098","CP027623.1",6998501,6999500,"*",1.16451448105948e-07,2.52056472226526e-06,-27.4262870875312
"164188","CP027623.1",7046001,7047000,"*",1.82777823324487e-69,4.28793783610815e-67,-30.2851524090462
"164427","CP027623.1",7225501,7226500,"*",2.11703924618904e-06,3.51735347115677e-05,-26.669961288197
"164475","CP027623.1",7249501,7250500,"*",1.89026799158106e-45,2.93237440338149e-43,29.8360704752896
"165396","CP027623.1",7767501,7768500,"*",2.17243968871005e-19,1.46090671524641e-17,26.5393703577051
"165440","CP027623.1",7794001,7795000,"*",1.63644817423954e-08,4.11301760843748e-07,-29.2586304470855
"166005","CP027623.1",8130501,8131500,"*",9.67215204062886e-18,5.95061192355565e-16,30.1422695196045
"166214","CP027623.1",8237501,8238500,"*",5.30090418976753e-57,1.01935227879534e-54,41.6142214536434
"166473","CP027623.1",8377001,8378000,"*",4.00519069343784e-29,4.08595429162151e-27,28.2466137854013
"166474","CP027623.1",8377501,8378500,"*",1.01760739622389e-32,1.1604259006799e-30,31.8340558766859
"166552","CP027623.1",8416501,8417500,"*",6.46184383707073e-49,1.07298109676298e-46,-33.8224385269483
"166868","CP027623.1",8580001,8581000,"*",6.43283013204079e-62,1.34318479031362e-59,28.3528716039935
"166967","CP027623.1",8630501,8631500,"*",1.63651014522734e-36,2.06590735896418e-34,25.163245439833
"166968","CP027623.1",8631001,8632000,"*",9.24277191710089e-64,1.98621920236842e-61,28.2823806834818
"167190","CP027623.1",8742001,8743000,"*",6.28621565019557e-106,2.2332539213288e-103,-27.5231014534042
"167191","CP027623.1",8742501,8743500,"*",4.05798921766508e-107,1.45301609719407e-104,-28.5220388366763
"167808","CP027623.1",9183501,9184500,"*",0.000514328038276797,0.00418574726234667,-68.5714285714286
"168132","CP027623.1",9376501,9377500,"*",5.82259016308567e-38,7.61129433043206e-36,-29.3602224777964
"168681","CP027623.1",9692501,9693500,"*",0.00086837076375715,0.0064527135557835,-31.0479375696767
"168705","CP027623.1",9706001,9707000,"*",8.50870306991241e-08,1.88995513732069e-06,-31.7518248175182
"169047","CP027623.1",9945501,9946500,"*",1.63612530942002e-58,3.22708100660603e-56,-35.3878941963099
"169048","CP027623.1",9946001,9947000,"*",1.6646575053645e-53,3.01894086526957e-51,-31.7237962728729
"169398","CP027623.1",10128001,10129000,"*",6.66443257918967e-13,2.87267986359737e-11,-26.5486725663717
"169729","CP027623.1",10304501,10305500,"*",1.8481267218378e-07,3.85315932458545e-06,-28.0957138099995
"171027","CP027623.1",10980001,10981000,"*",2.87910518179508e-28,2.84296377809971e-26,28.7580004119402
"171028","CP027623.1",10980501,10981500,"*",1.150772455985e-55,2.16105708781206e-53,31.2550610447362
"171133","CP027623.1",11051501,11052500,"*",1.24701451836109e-14,6.22162406024243e-13,26.1220580186097
"171160","CP027623.1",11065001,11066000,"*",6.1941776890485e-19,4.07244951569084e-17,-28.0793717480529
"171446","CP027623.1",11219501,11220500,"*",4.1057835326351e-13,1.80373805993327e-11,-55.1307215199812
"171447","CP027623.1",11223501,11224500,"*",8.88301015636038e-05,0.0009459496269603,-36.6260225343417
"171484","CP027623.1",11242001,11243000,"*",1.44292671854749e-37,1.87093661589403e-35,-27.5835300897553
"171552","CP027623.1",11276001,11277000,"*",7.4454969152799e-07,1.37108445796915e-05,-40.7841629828945
"171682","CP027623.1",11420501,11421500,"*",1.78828884321285e-64,3.88738471265812e-62,34.2379660444201
"171683","CP027623.1",11421001,11422000,"*",1.10888315001462e-69,2.6092844042736e-67,40.8368723703702
"171971","CP027623.1",11565501,11566500,"*",5.90707843618298e-05,0.000664943785661601,26.9745649263722
"172855","CP027623.1",12110001,12111000,"*",9.36419119163683e-36,1.16061451036814e-33,35.2061117300653
"173272","CP027623.1",12375001,12376000,"*",0.000472704008796354,0.0039022277295452,39.031339031339
"174451","CP027623.1",12997001,12998000,"*",0.000119931948380836,0.00122219933378838,-35.2631578947368
"174564","CP027623.1",13065001,13066000,"*",2.11795922920744e-05,0.000272668765009759,78.2608695652174
"174900","CP027623.1",13260001,13261000,"*",0.000142808429670748,0.00141975809747469,41.4565826330532
"175940","CP027623.1",13804501,13805500,"*",2.16361699932411e-38,2.85360765574942e-36,25.0750750750751
"176241","CP027623.1",13960501,13961500,"*",4.01541344169723e-07,7.80388678773447e-06,25.7340747244171
"177782","CP027623.1",14745001,14746000,"*",0.000196637655629399,0.00186605555460944,100
"178275","CP027623.1",15027501,15028500,"*",2.19158369326947e-17,1.31899696133456e-15,28.7459368774248
"178276","CP027623.1",15028001,15029000,"*",5.54361031216916e-34,6.5491272470051e-32,28.0346191743753
"178484","CP027623.1",15141001,15142000,"*",0.00140374189477729,0.00957578675262637,36.9842460615154
"179005","CP027623.1",15426001,15427000,"*",0.000183197704595637,0.00175857146954297,36.360153256705
"180652","CP027623.1",16290501,16291500,"*",4.93854749389391e-11,1.75527953097394e-09,25.8094948265368
"182367","CP027623.1",17163001,17164000,"*",2.94780309098023e-148,1.52416522400159e-145,-52.2660344073807
"182368","CP027623.1",17163501,17164500,"*",2.69141670562934e-101,9.13291871046222e-99,-54.7457071652886
"183508","CP027623.1",17802001,17803000,"*",2.8569236242521e-14,1.38839252840727e-12,26.3551899633093
"183529","CP027623.1",17812501,17813500,"*",5.80872941149893e-75,1.46623199853793e-72,40.9804744205652
"183530","CP027623.1",17813001,17814000,"*",7.54707364281308e-79,2.00533584459831e-76,39.1940099078544
"183828","CP027623.1",17967501,17968500,"*",1.53800845395686e-08,3.88474018895894e-07,-28.1543408360129
"183831","CP027623.1",17969001,17970000,"*",4.67656174391474e-34,5.53080557010569e-32,-35.9472276772657
"184072","CP027623.1",18099001,18100000,"*",3.23234941889119e-56,6.14848142238035e-54,48.870582470754
"184073","CP027623.1",18099501,18100500,"*",7.25292623091361e-29,7.33464782689451e-27,50.6007462686567
"184130","CP027623.1",18128501,18129500,"*",1.23645109761191e-35,1.52554047445723e-33,27.5895327425255
"184223","CP027623.1",18175501,18176500,"*",1.16822947017207e-174,7.39433624644152e-172,39.2533331777818
"184242","CP027623.1",18189001,18190000,"*",5.63240445219989e-08,1.29204138532823e-06,32
"184263","CP027623.1",18199501,18200500,"*",4.74063699411649e-25,4.16091870503729e-23,32.4390091720222
"184393","CP027623.1",18268501,18269500,"*",6.22078603755557e-18,3.86915568187484e-16,25.2323444473615
"184441","CP027623.1",18293001,18294000,"*",5.09181693175205e-11,1.80775091656728e-09,-27.6398601398601
