"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"132787","CP027622.1",9313501,9314500,"*",2.19710539290421e-304,3.27021029722312e-301,62.2504413619168
"132788","CP027622.1",9314001,9315000,"*",3.07813740355068e-147,1.57477393299839e-144,47.1113918332667
"132789","CP027622.1",9314501,9315500,"*",1.34588461857854e-161,7.66749476542542e-159,53.9648151751674
"132790","CP027622.1",9315001,9316000,"*",6.57193291504374e-147,3.34639859252261e-144,51.9355855257003
"132791","CP027622.1",9315501,9316500,"*",2.69288413885647e-37,3.46135596746433e-35,36.1101303068516
"132794","CP027622.1",9317001,9318000,"*",3.33039436874697e-40,4.57145777217433e-38,-26.423841736621
"132795","CP027622.1",9317501,9318500,"*",8.07575516767707e-175,5.09349818133266e-172,-56.7014420760819
"132796","CP027622.1",9318001,9319000,"*",2.02374428178939e-260,2.24219278520447e-257,-72.4783307307579
"132797","CP027622.1",9318501,9319500,"*",2.92754789613363e-122,1.20250084106055e-119,-35.3864026415483
"132825","CP027622.1",9334501,9335500,"*",6.8758880803471e-116,2.66469681525234e-113,27.648681358225
"132826","CP027622.1",9335001,9336000,"*",8.28909244758115e-163,4.78263861833899e-160,57.610516895864
"132827","CP027622.1",9335501,9336500,"*",3.16510794670527e-24,2.67896398031209e-22,35.6950408352278
"132963","CP027622.1",9408001,9409000,"*",1.98055492097982e-47,3.20212762550919e-45,32.1362855992837
"132969","CP027622.1",9415001,9416000,"*",6.09953701992632e-91,1.86071597117329e-88,-48.7086660975318
"132970","CP027622.1",9415501,9416500,"*",1.21090135237447e-167,7.27324809639522e-165,-50.8896148992458
"132971","CP027622.1",9416001,9417000,"*",1.37767636686244e-71,3.34260193794985e-69,-35.6335793501762
"133306","CP027622.1",9584001,9585000,"*",5.39065777485905e-74,1.34279178477896e-71,35.4419051572292
"133307","CP027622.1",9584501,9585500,"*",8.39381779228072e-133,3.80874051823536e-130,46.9692325096798
"133395","CP027622.1",9638501,9639500,"*",3.088666826867e-46,4.86733644016088e-44,31.9041319041319
"133396","CP027622.1",9639001,9640000,"*",6.34859953185182e-62,1.32699446325803e-59,43.7847790507365
"133397","CP027622.1",9639501,9640500,"*",8.96691053985926e-83,2.49903737650571e-80,44.6384039900249
"133398","CP027622.1",9640001,9641000,"*",1.08653900597754e-193,7.77634674788028e-191,50.7459585484606
"133399","CP027622.1",9640501,9641500,"*",1.10189871684829e-207,8.66460224105852e-205,56.5117994647972
"133400","CP027622.1",9641001,9642000,"*",1.91097694095241e-26,1.76437752381895e-24,25.7004048582996
"133436","CP027622.1",9659501,9660500,"*",1.01353362175557e-17,6.21172284761563e-16,-31.4843372036768
"133440","CP027622.1",9661501,9662500,"*",2.24913210088296e-31,2.44638383084677e-29,33.4094382022472
"133441","CP027622.1",9662001,9663000,"*",1.34999385224262e-43,2.00935458583356e-41,35.7569296375267
"133737","CP027622.1",9850501,9851500,"*",2.65585494132001e-140,1.28587999421637e-137,38.9884833854518
"133738","CP027622.1",9851001,9852000,"*",0,0,63.0743819614235
"133739","CP027622.1",9851501,9852500,"*",9.17063012318043e-172,5.64602348938316e-169,50.9539600153787
"133906","CP027622.1",9940501,9941500,"*",6.19610340415759e-10,1.91683303073038e-08,-28.3127224689002
"133930","CP027622.1",9955001,9956000,"*",2.36865212261279e-27,2.26211496844288e-25,-30.6727520387766
"133931","CP027622.1",9955501,9956500,"*",2.4803048689829e-282,3.19189903357965e-279,-78.3499122293739
"133932","CP027622.1",9956001,9957000,"*",1.2797981003243e-179,8.32381913548741e-177,-67.351781795796
"133987","CP027622.1",9988001,9989000,"*",3.37654593171559e-13,1.49079827322027e-11,-25.998534900757
"134095","CP027622.1",10044001,10045000,"*",2.91841745987435e-10,9.40434119479311e-09,-31.1036299765808
"134125","CP027622.1",10064001,10065000,"*",7.68143598778328e-61,1.56985255194462e-58,32.7325811459359
"134126","CP027622.1",10064501,10065500,"*",1.09184778084454e-24,9.43604495289648e-23,28.5377621738998
"134136","CP027622.1",10069501,10070500,"*",1.9648973925128e-14,9.63306459963042e-13,31.3845150994077
"134204","CP027622.1",10103501,10104500,"*",1.12712270742114e-19,7.6763928210868e-18,-55.0403225806452
"134221","CP027622.1",10120001,10121000,"*",8.06384853297215e-08,1.79382636566938e-06,-37.7796819956203
"134222","CP027622.1",10120501,10121500,"*",2.12727647142331e-13,9.55421002896134e-12,-55.991028875806
"134223","CP027622.1",10121001,10122000,"*",8.06609759481853e-36,9.99790121096125e-34,-67.1698113207547
"134224","CP027622.1",10121501,10122500,"*",9.54098589874145e-39,1.26912681172692e-36,-44.9088145896657
"134237","CP027622.1",10128001,10129000,"*",3.0285663557718e-16,1.69402105564265e-14,-26.4473537811074
"134264","CP027622.1",10147001,10148000,"*",1.32453809667192e-16,7.59299066942437e-15,-33.4299050378239
"134326","CP027622.1",10178001,10179000,"*",2.77683708623736e-12,1.12946389183936e-10,-35.5891446238406
"134344","CP027622.1",10187501,10188500,"*",2.02947392603236e-08,5.00973437917586e-07,-25.6243756243756
"134372","CP027622.1",10205001,10206000,"*",1.78460199068226e-22,1.39963637075825e-20,-32.1687827047762
"134373","CP027622.1",10205501,10206500,"*",1.0891829417643e-186,7.41334033820141e-184,-61.1578295620849
"134374","CP027622.1",10206001,10207000,"*",4.86127582598866e-239,4.62875476644541e-236,-61.2217347913897
"134437","CP027622.1",10246501,10247500,"*",5.30630118638153e-10,1.65526778095493e-08,-39.4360179448836
"134508","CP027622.1",10287001,10288000,"*",6.89782343622129e-108,2.48644735367246e-105,49.3949445533512
"134509","CP027622.1",10287501,10288500,"*",1.19612158076039e-183,7.99062311357194e-181,45.816660316648
"134510","CP027622.1",10288001,10289000,"*",2.04441366106837e-87,6.02300495349791e-85,26.9902284320854
"134545","CP027622.1",10305501,10306500,"*",1.35822923533336e-29,1.40593593434438e-27,26.3107236268527
"134561","CP027622.1",10313501,10314500,"*",2.74133626239483e-23,2.23138840983371e-21,-25.9572295649214
"134562","CP027622.1",10314001,10315000,"*",9.4902330259972e-26,8.53103768003462e-24,-48.1804821976807
"134567","CP027622.1",10320501,10321500,"*",0.000314323914653164,0.00276764017773886,-29.0414009515133
"134619","CP027622.1",10347501,10348500,"*",4.96534514001006e-45,7.63594820134887e-43,-37.764622993638
"134620","CP027622.1",10348001,10349000,"*",1.95217525022495e-93,6.14202854685175e-91,-62.1283250916532
"134621","CP027622.1",10348501,10349500,"*",2.81224700309214e-102,9.64323057166626e-100,-71.6735537190083
"134622","CP027622.1",10349001,10350000,"*",9.52333710589996e-21,6.88312656161006e-19,-37.0792128658476
"134628","CP027622.1",10352001,10353000,"*",6.23756306710286e-115,2.39335118183233e-112,44.5183175033921
"134629","CP027622.1",10352501,10353500,"*",8.61893575108492e-76,2.1995296688487e-73,28.1499401627704
"134649","CP027622.1",10362501,10363500,"*",1.00856184464132e-21,7.64548300597667e-20,27.7092448287467
"134650","CP027622.1",10363001,10364000,"*",9.22546040914518e-61,1.8839829786311e-58,31.4377940167991
"134663","CP027622.1",10373001,10374000,"*",1.35694906244049e-30,1.44208177882554e-28,-26.8248716969928
"134672","CP027622.1",10377501,10378500,"*",2.17804440531706e-45,3.37247673646842e-43,-40.2827366592686
"134676","CP027622.1",10384001,10385000,"*",1.18307157121983e-49,1.99492451958222e-47,-76.9067569976823
"134677","CP027622.1",10384501,10385500,"*",5.55710345114219e-127,2.38948391759811e-124,-60.4618290342694
"134707","CP027622.1",10399501,10400500,"*",0.00124727764283417,0.00866997344750286,30.7692307692308
"134747","CP027622.1",10421001,10422000,"*",1.66816579328354e-267,1.91479986472103e-264,65.26946758564
"134748","CP027622.1",10421501,10422500,"*",7.28071174587414e-297,1.03532103215923e-293,65.6221413454898
"134749","CP027622.1",10422001,10423000,"*",8.34574416585607e-65,1.82838279707002e-62,36.6340538478475
"134756","CP027622.1",10467001,10468000,"*",1.59852434089371e-06,2.72489982539961e-05,-30.3596344167433
"134774","CP027622.1",10476001,10477000,"*",6.36648975082045e-24,5.31965188642582e-22,25.035186438566
"134775","CP027622.1",10476501,10477500,"*",2.97531131474155e-187,2.0327567028322e-184,57.1883873702056
"134776","CP027622.1",10477001,10478000,"*",1.52870615856645e-133,6.98927035791365e-131,53.8486265513219
"134778","CP027622.1",10478001,10479000,"*",8.86385455843962e-13,3.77449860731718e-11,-39.6500981033355
"134811","CP027622.1",10495501,10496500,"*",2.12864347471539e-129,9.3685213347295e-127,-38.6127823661325
"134815","CP027622.1",10497501,10498500,"*",3.15187957498558e-171,1.92953437701015e-168,-52.7413631535505
"134816","CP027622.1",10498001,10499000,"*",9.80997450002879e-298,1.40234491412232e-294,-72.2347675472675
"134817","CP027622.1",10498501,10499500,"*",1.15455805855259e-188,7.98877500887431e-186,-61.7131639772752
"134818","CP027622.1",10499001,10500000,"*",2.02137405347681e-292,2.77956375682457e-289,-68.8267377734683
"134819","CP027622.1",10499501,10500500,"*",0,0,-75.5505975217701
"134820","CP027622.1",10500001,10501000,"*",0,0,-77.5355556087328
"134821","CP027622.1",10500501,10501500,"*",2.77196903852463e-126,1.18626261735231e-123,-53.7935748462064
"134822","CP027622.1",10501001,10502000,"*",1.63047844759706e-53,2.95836281062601e-51,-37.1853893866299
"134823","CP027622.1",10501501,10502500,"*",0,0,-82.1499173877035
"134824","CP027622.1",10502001,10503000,"*",0,0,-70.9129787542089
"134828","CP027622.1",10504001,10505000,"*",1.3632441360768e-113,5.15770852667762e-111,-47.746709843484
"134829","CP027622.1",10504501,10505500,"*",3.13948494315331e-299,4.52373061287599e-296,-74.6665663299814
"134830","CP027622.1",10505001,10506000,"*",5.76461967844748e-103,1.9892858011898e-100,-56.1623841547057
"134933","CP027622.1",10556501,10557500,"*",4.87562310454047e-10,1.52760501276333e-08,-53.6243386243386
"134938","CP027622.1",10560001,10561000,"*",2.12809505948616e-11,7.84988851673207e-10,-44.4802867383513
"135004","CP027622.1",10596001,10597000,"*",6.20306072440874e-49,1.02963206235082e-46,-40.3983775636964
"135005","CP027622.1",10596501,10597500,"*",2.09955871833982e-80,5.69038179418219e-78,-50.5272443167498
"135010","CP027622.1",10599001,10600000,"*",1.90065918670725e-46,3.01007523183573e-44,26.2882839086048
"135011","CP027622.1",10599501,10600500,"*",1.10671498840261e-28,1.10852370729657e-26,26.0418520935936
"135151","CP027622.1",10673501,10674500,"*",1.09594084054048e-64,2.39613887147451e-62,-39.1104809611546
"135152","CP027622.1",10674001,10675000,"*",4.48882728761876e-55,8.35443079077719e-53,-26.839443054498
"135211","CP027622.1",10741001,10742000,"*",6.19584800377934e-93,1.93699441135579e-90,-36.0756112595028
"135212","CP027622.1",10741501,10742500,"*",0,0,-59.5770036126869
"135213","CP027622.1",10742001,10743000,"*",0,0,-67.7551013650549
"135214","CP027622.1",10742501,10743500,"*",0,0,-74.8678723780574
"135215","CP027622.1",10743001,10744000,"*",1.8379389291384e-106,6.55972269291382e-104,-47.1700918429749
"135235","CP027622.1",10753001,10754000,"*",2.08974831411947e-128,9.12322482366563e-126,-42.0490684050566
"135236","CP027622.1",10753501,10754500,"*",2.00199233106645e-278,2.50495938359008e-275,-64.9653090068097
"135378","CP027622.1",10824501,10825500,"*",2.90150616459119e-79,7.76291168334259e-77,-27.2408912541265
"135379","CP027622.1",10825001,10826000,"*",2.07587176592638e-224,1.80525539138147e-221,-52.1320601769067
"135380","CP027622.1",10825501,10826500,"*",5.44940109017925e-183,3.61370663432274e-180,-49.5660809778457
"135419","CP027622.1",10845001,10846000,"*",3.56654930957356e-152,1.88517009867122e-149,-53.5112901871905
"135420","CP027622.1",10845501,10846500,"*",0,0,-69.5259800255181
"135421","CP027622.1",10846001,10847000,"*",0,0,-75.1748286565364
"135422","CP027622.1",10846501,10847500,"*",0,0,-71.8993958551421
"135423","CP027622.1",10847001,10848000,"*",2.5730327770431e-208,2.0350773577774e-205,-62.4083817731621
"135644","CP027622.1",10970001,10971000,"*",1.19886725645485e-69,2.82157731394933e-67,-37.2021856152377
"135655","CP027622.1",10975501,10976500,"*",2.21846575951817e-08,5.44031708258179e-07,-49.8307952622673
"135731","CP027622.1",11018001,11019000,"*",7.34669888260522e-06,0.000106742575757285,-25.8823529411765
"135756","CP027622.1",11030501,11031500,"*",1.64405109832301e-38,2.17301922482028e-36,-25.2937357122567
"135867","CP027622.1",11087001,11088000,"*",1.00818370052781e-104,3.52853874681368e-102,37.3993474147938
"135868","CP027622.1",11087501,11088500,"*",1.44894062299004e-295,2.02322898578875e-292,74.4686370795886
"135869","CP027622.1",11088001,11089000,"*",2.21107423177718e-116,8.59343358385343e-114,47.1688103423657
"135870","CP027622.1",11088501,11089500,"*",2.98894367298874e-43,4.41122816378789e-41,25.8991121872478
"136264","CP027622.1",11328501,11329500,"*",8.32041687250953e-05,0.000891024022544217,-25.9824318076745
"136394","CP027622.1",11395001,11396000,"*",1.48952607464055e-42,2.16006797329512e-40,27.3256046516355
"136395","CP027622.1",11395501,11396500,"*",3.6405085025773e-79,9.72089333938067e-77,29.7906853225439
"136443","CP027622.1",11419501,11420500,"*",2.33494825083788e-18,1.48287141382247e-16,-25.2341714855802
"136450","CP027622.1",11423001,11424000,"*",7.34743220205599e-181,4.80183499174753e-178,-37.793607682699
"136451","CP027622.1",11423501,11424500,"*",4.83035162415807e-112,1.8011061420116e-109,-49.743990435038
"136623","CP027622.1",11510501,11511500,"*",3.45661006583694e-44,5.21798837533965e-42,-28.9514324537636
"136624","CP027622.1",11511001,11512000,"*",7.91480866946586e-203,6.0141889203056e-200,-56.6525763897836
"136625","CP027622.1",11511501,11512500,"*",9.96537639321266e-154,5.34033776836828e-151,-49.8907862560617
"136692","CP027622.1",11569501,11570500,"*",1.76722784343944e-83,4.96348247760494e-81,-37.7156035611658
"136693","CP027622.1",11570001,11571000,"*",2.24896050118215e-98,7.3980013125226e-96,-45.3992323986971
"136996","CP027622.1",11740501,11741500,"*",1.11056156612673e-35,1.37057969827427e-33,33.4322849807445
"136997","CP027622.1",11741001,11742000,"*",1.51485308309256e-85,4.37252617352274e-83,36.8978497395968
"137078","CP027622.1",11782001,11783000,"*",5.28245052290885e-68,1.21166264780002e-65,32.3172261528426
"137191","CP027622.1",11839001,11840000,"*",6.34196919920879e-54,1.15845496986653e-51,-44.9469724996917
"137196","CP027622.1",11846501,11847500,"*",3.86388210401809e-82,1.06860107291646e-79,-45.8637035152772
"137203","CP027622.1",11850001,11851000,"*",2.07902141637978e-73,5.14799149475275e-71,35.5224436580369
"137204","CP027622.1",11850501,11851500,"*",2.18676789739983e-76,5.61495667547331e-74,35.460923228406
"137213","CP027622.1",11855001,11856000,"*",5.26076159563185e-28,5.14104700636328e-26,-30.639879457559
"137230","CP027622.1",11863501,11864500,"*",1.66966582516892e-10,5.54582003731039e-09,26.147762345679
"137251","CP027622.1",11877501,11878500,"*",4.52954785664815e-69,1.05504581081954e-66,38.4458016486039
"137266","CP027622.1",11885001,11886000,"*",1.05970810137162e-24,9.16413238616956e-23,-26.6882285128731
"137357","CP027622.1",11975501,11976500,"*",4.11013401318485e-77,1.06955083871246e-74,30.0923943251296
"137358","CP027622.1",11976001,11977000,"*",1.17292947202598e-191,8.28519453809807e-189,34.9450153043381
"137365","CP027622.1",11979501,11980500,"*",1.95766727671258e-124,8.23472676899416e-122,-39.1914010040289
"137376","CP027622.1",11989501,11990500,"*",4.25084220434622e-57,8.19003660326996e-55,32.3765786452354
"137380","CP027622.1",11991501,11992500,"*",3.18455633033907e-66,7.12068372627496e-64,-30.811643441207
"137412","CP027622.1",12010501,12011500,"*",6.59951378473998e-42,9.42909012750941e-40,31.1871299735511
"137413","CP027622.1",12011001,12012000,"*",4.42659337193769e-63,9.40493122910545e-61,28.974074332744
"137414","CP027622.1",12011501,12012500,"*",8.68512094239762e-81,2.36099325873354e-78,31.1764916041443
"137415","CP027622.1",12012001,12013000,"*",1.47607510932969e-107,5.306661426895e-105,35.9144958506496
"137416","CP027622.1",12012501,12013500,"*",7.1982211719482e-63,1.5251783572244e-60,26.3861396501057
"137594","CP027622.1",12102001,12103000,"*",6.70061684856798e-49,1.111539191269e-46,27.004594981827
"137595","CP027622.1",12102501,12103500,"*",8.8348228021713e-232,8.14041775008772e-229,60.1559328830833
"137596","CP027622.1",12103001,12104000,"*",5.09033255666371e-251,5.28325811088025e-248,62.8311915314849
"137597","CP027622.1",12103501,12104500,"*",7.22197677463596e-62,1.50722321451054e-59,39.0219257178527
"137841","CP027622.1",12233501,12234500,"*",5.327629077237e-09,1.44184234576241e-07,-26.6012155212716
"137842","CP027622.1",12234001,12235000,"*",4.34300075575475e-07,8.35689842824205e-06,-25.9057971014493
"137898","CP027622.1",12273501,12274500,"*",8.59419061928395e-71,2.05571521875414e-68,-42.9817395979816
"137899","CP027622.1",12274001,12275000,"*",0,0,-60.947673305247
"137900","CP027622.1",12274501,12275500,"*",3.97587126942884e-188,2.73705646739039e-185,-50.6163104955464
"137901","CP027622.1",12275001,12276000,"*",2.0372559063437e-33,2.36096824377009e-31,-25.1040738845617
"138014","CP027622.1",13975501,13976500,"*",1.4728327757443e-129,6.49273582240725e-127,-52.7272835956507
"138015","CP027622.1",13976001,13977000,"*",5.35245429696742e-172,3.30281788021434e-169,-58.9470339017936
"138027","CP027622.1",13989501,13990500,"*",4.39123932715539e-57,8.45753006620532e-55,28.7805955797249
"138030","CP027622.1",13991001,13992000,"*",2.34702096537609e-51,4.08211366518562e-49,36.7242931521855
"138066","CP027622.1",14009001,14010000,"*",2.97456794840714e-19,1.98201121800493e-17,-26.5614951768489
"138067","CP027622.1",14009501,14010500,"*",6.81692740303117e-60,1.37195475338924e-57,-43.6650147859081
"138068","CP027622.1",14010001,14011000,"*",2.11617144073962e-29,2.17553667523658e-27,-33.8690476190476
"138078","CP027622.1",14019501,14020500,"*",1.0279165419782e-07,2.24126181495137e-06,33.1975446428571
"138107","CP027622.1",14034001,14035000,"*",2.37648081262287e-98,7.81273835307079e-96,-34.4006720917151
"138108","CP027622.1",14034501,14035500,"*",8.89899159814792e-85,2.54289623629271e-82,-40.7037983890453
"138206","CP027622.1",14083501,14084500,"*",1.21240615808412e-66,2.72556953506824e-64,-42.1018712349053
"138207","CP027622.1",14084001,14085000,"*",3.25306194223944e-57,6.27432150699271e-55,-31.5969709653672
"138266","CP027622.1",14124001,14125000,"*",1.05371656946811e-35,1.30131474327037e-33,38.6592732331028
"138450","CP027622.1",14221501,14222500,"*",2.08719637499233e-244,2.06352116939571e-241,72.0665798309977
"138451","CP027622.1",14222001,14223000,"*",3.30177615829253e-120,1.32703968408335e-117,45.3879680709313
"138510","CP027622.1",14251501,14252500,"*",1.38334738209122e-112,5.19747210859162e-110,33.0067505777896
"138511","CP027622.1",14252001,14253000,"*",0,0,74.8269658728995
"138512","CP027622.1",14252501,14253500,"*",0,0,74.9047384486596
"138513","CP027622.1",14253001,14254000,"*",3.63503424456332e-241,3.50427650027845e-238,64.8007555397155
"138514","CP027622.1",14253501,14254500,"*",1.10440587511431e-288,1.46295704802672e-285,68.7240707296418
"138515","CP027622.1",14254001,14255000,"*",0,0,74.0944351144166
"138516","CP027622.1",14254501,14255500,"*",3.15993829709795e-190,2.20619073499345e-187,50.3751460098209
"138517","CP027622.1",14255001,14256000,"*",1.08681617544392e-66,2.44526418104945e-64,29.1792296479703
"138568","CP027622.1",14286501,14287500,"*",2.02911117626225e-62,4.26762410527976e-60,-51.4492753623188
"138569","CP027622.1",14287001,14288000,"*",1.47408862376919e-122,6.0779119554046e-120,-46.5495628254249
"139011","CP027622.1",14514001,14515000,"*",2.01584134993718e-33,2.33715084514094e-31,-29.4158652142064
"139012","CP027622.1",14514501,14515500,"*",2.18203944813369e-27,2.0875755966231e-25,-33.9044237564556
"139022","CP027622.1",14519501,14520500,"*",1.05397834420094e-20,7.59851767444525e-19,-26.5130657392648
"139026","CP027622.1",14521501,14522500,"*",1.12235604455155e-95,3.60233736517367e-93,-38.6728975099
"139027","CP027622.1",14522001,14523000,"*",5.40955638122987e-174,3.39607311060051e-171,-52.1227950581729
"139028","CP027622.1",14522501,14523500,"*",6.77676122140344e-78,1.77884728758568e-75,-34.2928451487642
"139054","CP027622.1",14535501,14536500,"*",1.78585799055018e-22,1.4004187082823e-20,-30.6731436502429
"139073","CP027622.1",14545001,14546000,"*",4.74915063727376e-14,2.26199017922174e-12,-40.522828223986
"139126","CP027622.1",14571501,14572500,"*",1.57605191318309e-56,3.00661869623939e-54,-30.8033126293996
"139127","CP027622.1",14572001,14573000,"*",1.32394347668612e-161,7.5504357112938e-159,-59.3864998966301
"139128","CP027622.1",14572501,14573500,"*",2.71774175861738e-26,2.49775911950935e-24,-27.5455058348428
"139268","CP027622.1",14652501,14653500,"*",1.34472704316294e-32,1.5254430409401e-30,36.2618979856434
"139269","CP027622.1",14653001,14654000,"*",1.6025833963895e-54,2.95726853824757e-52,27.1612172350482
"139317","CP027622.1",14677501,14678500,"*",7.41292409095749e-178,4.74728565685025e-175,58.9003173376339
"139318","CP027622.1",14678001,14679000,"*",1.6242009311255e-175,1.02920009037298e-172,64.249096189178
"139319","CP027622.1",14678501,14679500,"*",5.69354630659589e-134,2.61412906116334e-131,49.6173442680161
"139320","CP027622.1",14679001,14680000,"*",2.4482141325158e-315,3.84464708860973e-312,58.2851239669422
"139321","CP027622.1",14679501,14680500,"*",0,0,58.3288443031811
"139322","CP027622.1",14680001,14681000,"*",1.25631889901966e-182,8.32094716853871e-180,47.0409045487053
"139324","CP027622.1",14681001,14682000,"*",2.43504141377236e-60,4.94663096107702e-58,31.1371408625696
"139325","CP027622.1",14681501,14682500,"*",1.02421858779972e-67,2.3423606727416e-65,30.7780820276007
"139360","CP027622.1",14706001,14707000,"*",5.64317879533152e-19,3.70951708377808e-17,-33.162181471779
"139477","CP027622.1",14765501,14766500,"*",6.26530076672598e-169,3.78843717700878e-166,-47.8722711081876
"139478","CP027622.1",14766001,14767000,"*",1.68492113456072e-214,1.37272678491255e-211,-57.3713070166683
"139786","CP027622.1",14924501,14925500,"*",7.34974340456425e-51,1.26572580441781e-48,-33.263336094073
"139787","CP027622.1",14925001,14926000,"*",1.27348868105643e-114,4.87601266132494e-112,-50.0712360644449
"139788","CP027622.1",14925501,14926500,"*",3.94319578632377e-263,4.42310638902202e-260,-54.3851979691856
"139789","CP027622.1",14926001,14927000,"*",0,0,-56.0398105120257
"139790","CP027622.1",14926501,14927500,"*",2.66043818080577e-296,3.7634016693203e-293,-52.2345172727883
"139791","CP027622.1",14927001,14928000,"*",1.90830774919485e-125,8.11531087590095e-123,-39.5175798499552
"139792","CP027622.1",14927501,14928500,"*",4.05849817448933e-83,1.13575897467331e-80,-32.5273012684798
"140338","CP027622.1",15226501,15227500,"*",3.51435542982881e-14,1.69235438590888e-12,-25.0957526155583
"141089","CP027622.1",15609501,15610500,"*",1.7032665876644e-06,2.88411859273399e-05,-38.6694386694387
"141094","CP027622.1",15612001,15613000,"*",1.24815949230191e-92,3.89759563329856e-90,61.9082919830215
"141095","CP027622.1",15612501,15613500,"*",1.13168919265162e-46,1.80279652323307e-44,45.0827586206897
"141101","CP027622.1",15615501,15616500,"*",4.69480403495977e-23,3.7794497909014e-21,25.5917159763314
"141339","CP027622.1",15748001,15749000,"*",1.48082666075226e-205,1.1444910008117e-202,-57.0567563807353
"141340","CP027622.1",15748501,15749500,"*",2.39763841838542e-143,1.19393578388467e-140,-55.5369552653531
"141347","CP027622.1",15752501,15753500,"*",2.84029008829948e-38,3.73048175805878e-36,-33.3333333333333
"141404","CP027622.1",15781001,15782000,"*",8.04824648337111e-44,1.20486630913145e-41,25.5527120553678
"141405","CP027622.1",15781501,15782500,"*",5.88312150606241e-62,1.2301741034506e-59,27.1407724030687
"141418","CP027622.1",15788001,15789000,"*",6.5131133164987e-05,0.000721129010088474,-25.2765752765753
"141432","CP027622.1",15795001,15796000,"*",6.50313031789314e-33,7.44095450084354e-31,-26.7798438463119
"141445","CP027622.1",15801501,15802500,"*",1.77867016937348e-07,3.7093615575805e-06,-30.0548922412081
"141446","CP027622.1",15802001,15803000,"*",3.27604530011776e-22,2.53377434243969e-20,-30.9100393607436
"141581","CP027622.1",15869501,15870500,"*",1.859102645372e-59,3.72084251060298e-57,-37.0029288232092
"141582","CP027622.1",15870001,15871000,"*",1.37003159663258e-90,4.17000673342689e-88,-40.0962535947369
"141583","CP027622.1",15870501,15871500,"*",9.45454357322501e-85,2.70022163166902e-82,-38.7059271964932
"141668","CP027622.1",15917501,15918500,"*",1.16436374086566e-05,0.000160497047444641,25.452847805789
"141712","CP027622.1",15940001,15941000,"*",1.50415995181451e-181,9.87793691313783e-179,-60.7666348296721
"141713","CP027622.1",15940501,15941500,"*",0,0,-80.9194718503009
"141714","CP027622.1",15941001,15942000,"*",0,0,-70.5137418556268
"141715","CP027622.1",15941501,15942500,"*",2.14369650093678e-112,8.03195342367589e-110,-37.8539416831147
"142023","CP027622.1",16095501,16096500,"*",1.88166292087931e-05,0.00024483761562171,-28.9391762452107
"142048","CP027622.1",16110001,16111000,"*",8.14792386932969e-16,4.41883361924016e-14,-26.1213444822456
"142147","CP027622.1",16160501,16161500,"*",2.7365656999747e-20,1.92699182635182e-18,27.9549718574109
"142256","CP027622.1",16219001,16220000,"*",0.000788920900659093,0.00594487636989465,-26.8866268866269
"142456","CP027622.1",16319501,16320500,"*",0.000113197886704401,0.0011599705670454,-42.0040485829959
"142457","CP027622.1",16321001,16322000,"*",1.98866253170252e-34,2.37266139853759e-32,-25.0535150968905
"142463","CP027622.1",16326001,16327000,"*",4.79776071298905e-22,3.68545298472432e-20,-25.4912668895061
"142531","CP027622.1",16360001,16361000,"*",5.82412617262738e-15,2.96868790508115e-13,-25.9977436750892
"143458","CP027622.1",16868501,16869500,"*",9.35538930755778e-249,9.47401914131941e-246,-49.9001888121209
"143459","CP027622.1",16869001,16870000,"*",1.312007779259e-153,7.01702687737471e-151,-34.9969255995081
"143483","CP027622.1",16881001,16882000,"*",8.26175699075559e-53,1.48313046702436e-50,-32.6231764382053
"143589","CP027622.1",16949501,16950500,"*",1.23337569405177e-15,6.59778057885212e-14,-25.7041180298699
"143590","CP027622.1",16950001,16951000,"*",1.33908576284358e-21,1.00987644896499e-19,-42.3205221174764
"143739","CP027622.1",17032001,17033000,"*",1.24778622285999e-05,0.000170594178602497,35.3341740226986
"143877","CP027622.1",17107001,17108000,"*",1.58049170848927e-05,0.000210012782918145,-33.8504936530324
"143996","CP027622.1",17166501,17167500,"*",1.15820545612778e-11,4.40225329621674e-10,-25.7641693357471
"143997","CP027622.1",17167001,17168000,"*",4.37048772005478e-13,1.90987281732712e-11,-45.9322033898305
"143998","CP027622.1",17171501,17172500,"*",1.82758094181761e-13,8.26851033805186e-12,-86.5853658536585
"143999","CP027622.1",17172001,17173000,"*",6.60459209957557e-289,8.77025079920699e-286,-70.8778995195548
"144000","CP027622.1",17172501,17173500,"*",1.49846609819769e-160,8.46553656460834e-158,-30.0639092144223
"144040","CP027622.1",17192501,17193500,"*",2.70780123441782e-27,2.58100524980265e-25,-30.8838637632607
"144571","CP027622.1",17477001,17478000,"*",8.61355650086148e-66,1.91729132919586e-63,27.0838208814953
"144572","CP027622.1",17477501,17478500,"*",0,0,66.7300259333218
"144573","CP027622.1",17478001,17479000,"*",3.30152893304931e-159,1.84784664407354e-156,47.2279832007789
"144579","CP027622.1",17481001,17482000,"*",2.19941911602862e-34,2.62122764267147e-32,27.0556202288783
"144580","CP027622.1",17481501,17482500,"*",1.09158516921964e-141,5.35691466775808e-139,44.2104601112082
"144581","CP027622.1",17482001,17483000,"*",9.99408856592147e-154,5.35043209446561e-151,49.5136286834871
"144620","CP027622.1",17501501,17502500,"*",1.1927895217973e-29,1.23704877158772e-27,-26.8041112746399
