"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"93941","CP027621.1",6840001,6841000,"*",4.61762077096941e-22,8.44495509964926e-21,-37.1029498228959
"93949","CP027621.1",6844001,6845000,"*",1.02543782792227e-52,6.51989176299965e-51,-31.2577325184366
"93950","CP027621.1",6844501,6845500,"*",3.69052520879088e-93,6.44536323437721e-91,-42.2183356840621
"94149","CP027621.1",6961001,6962000,"*",4.17441889541415e-08,2.65437585348148e-07,30.3571428571429
"94183","CP027621.1",6980501,6981500,"*",3.73491630464543e-65,3.42665102199029e-63,-32.078313253012
"94184","CP027621.1",6981001,6982000,"*",1.37302314258573e-227,1.27944237616568e-224,-56.2390534493645
"94185","CP027621.1",6981501,6982500,"*",6.76853281170009e-104,1.4513262641072e-101,-43.2551765507538
"94248","CP027621.1",7014001,7015000,"*",2.94039722624658e-48,1.62445587271899e-46,-40.1134515844743
"94249","CP027621.1",7014501,7015500,"*",5.06108663312291e-39,2.0221869244888e-37,-27.1152100189591
"94258","CP027621.1",7019001,7020000,"*",2.53714387925692e-39,1.02405357497233e-37,31.2002042900919
"94259","CP027621.1",7019501,7020500,"*",1.9484835004387e-24,4.04387952220353e-23,40.5399342637836
"94262","CP027621.1",7024001,7025000,"*",8.48165518439127e-36,2.98545529769662e-34,30.099433441638
"94286","CP027621.1",7036001,7037000,"*",5.12737307559883e-25,1.09688765824551e-23,-28.7760182587014
"94297","CP027621.1",7041501,7042500,"*",3.16352197557012e-46,1.63695129359668e-44,-26.1014771997431
"94335","CP027621.1",7060501,7061500,"*",2.19508018349746e-127,6.75304443043668e-125,-43.7921621125023
"94336","CP027621.1",7061001,7062000,"*",1.86044059549956e-152,7.9878031570918e-150,-47.9716771677168
"94362","CP027621.1",7074001,7075000,"*",1.28695331285112e-24,2.69600232278755e-23,27.0482949510975
"94380","CP027621.1",7083001,7084000,"*",3.14215965150263e-54,2.09576416546119e-52,30.7027388224006
"94387","CP027621.1",7086501,7087500,"*",2.018643410342e-47,1.08593803728343e-45,31.292811407764
"94388","CP027621.1",7087001,7088000,"*",1.29929833112281e-125,3.88788726880486e-123,35.0642129157082
"94393","CP027621.1",7089501,7090500,"*",1.01006749373403e-166,5.1299799306645e-164,-36.372656409638
"94418","CP027621.1",7102001,7103000,"*",7.94413937167152e-34,2.57062274206658e-32,-28.0166562806448
"94419","CP027621.1",7102501,7103500,"*",1.27698004354713e-29,3.42400915676438e-28,-33.4064229921
"94445","CP027621.1",7115501,7116500,"*",5.09595820327812e-87,7.90093075262898e-85,-45.9216947648625
"94447","CP027621.1",7116501,7117500,"*",1.5233774385721e-166,7.71551177666137e-164,-46.3166485792573
"94448","CP027621.1",7117001,7118000,"*",1.2048961631624e-284,1.64767140520132e-281,-58.4361187605582
"94515","CP027621.1",7151001,7152000,"*",2.38925478089587e-92,4.1071755220358e-90,-51.224767722597
"94516","CP027621.1",7151501,7152500,"*",1.17215416462872e-48,6.55648789056749e-47,-30.0584991495848
"94518","CP027621.1",7152501,7153500,"*",2.04685867692938e-48,1.13678071013398e-46,-32.0699708454811
"94519","CP027621.1",7153001,7154000,"*",1.57843697384077e-36,5.72427499300611e-35,-41.5482773721141
"94638","CP027621.1",7215001,7216000,"*",3.45489555767652e-23,6.71284537824877e-22,29.5326179895709
"94639","CP027621.1",7215501,7216500,"*",1.57046859189769e-28,4.00668729486614e-27,26.3560907177928
"94648","CP027621.1",7220001,7221000,"*",3.37643775566804e-146,1.33832205858578e-143,-31.855118641256
"94649","CP027621.1",7220501,7221500,"*",2.47595616987663e-103,5.24933417547736e-101,-39.3235796180056
"94690","CP027621.1",7241001,7242000,"*",6.42834414968408e-16,8.04082511576491e-15,25.383289485621
"94691","CP027621.1",7241501,7242500,"*",4.31642688759554e-86,6.55301408853638e-84,53.5338116929684
"94692","CP027621.1",7242001,7243000,"*",6.85511848792721e-59,5.26642552239927e-57,29.2791827659022
"94715","CP027621.1",7253501,7254500,"*",5.90741299104887e-22,1.07313196067876e-20,25.6155365371955
"94788","CP027621.1",7291001,7292000,"*",5.8528908245698e-78,7.40398810803211e-76,25.9989688730714
"94860","CP027621.1",7327001,7328000,"*",8.78895102092868e-39,3.47839222692991e-37,-25.8074849282907
"94903","CP027621.1",7349501,7350500,"*",6.65471555761397e-32,1.98336848051566e-30,-25.7553311909809
"95088","CP027621.1",7443501,7444500,"*",7.37127892403632e-51,4.42593918904114e-49,-27.5849568726034
"95089","CP027621.1",7444001,7445000,"*",9.85909152070573e-50,5.71154860103142e-48,-37.5764251567777
"95104","CP027621.1",7451501,7452500,"*",2.79521478979467e-73,3.1603144446039e-71,29.4250590692737
"95132","CP027621.1",7465501,7466500,"*",1.2920471929896e-27,3.15748326045555e-26,26.1560318206782
"95154","CP027621.1",7476501,7477500,"*",3.5146238309318e-22,6.47013468356965e-21,30.0039276111061
"95219","CP027621.1",7509001,7510000,"*",3.0836801930053e-52,1.93035980331009e-50,37.9484942054577
"95247","CP027621.1",7523001,7524000,"*",5.43186584759085e-79,7.04406629612473e-77,-40.4322953880195
"95301","CP027621.1",7550001,7551000,"*",8.22855529931026e-24,1.65385042082687e-22,-26.4609326495378
"95337","CP027621.1",7568001,7569000,"*",2.01655296689231e-42,9.14322231818931e-41,26.5902447935696
"95339","CP027621.1",7569001,7570000,"*",6.05490715865265e-50,3.52826864442924e-48,25.4023908695974
"95340","CP027621.1",7569501,7570500,"*",1.3545002111518e-118,3.68058012666837e-116,33.189760199685
"95436","CP027621.1",7617501,7618500,"*",1.72658924542098e-28,4.3957668351469e-27,-27.5590537313223
"95437","CP027621.1",7618001,7619000,"*",1.05345729484909e-25,2.3370891978589e-24,-29.3245675909006
"95493","CP027621.1",7646001,7647000,"*",3.94057093849698e-50,2.31074268738244e-48,29.0084423427822
"95533","CP027621.1",7666001,7667000,"*",6.07487277308169e-62,5.08945750940956e-60,-31.4389081372868
"95588","CP027621.1",7698001,7699000,"*",2.50471746876656e-27,6.0416299231625e-26,47.012452403005
"95707","CP027621.1",7760001,7761000,"*",7.90077533259639e-143,3.02425535390313e-140,36.2249706223796
"95805","CP027621.1",7809001,7810000,"*",3.39990478222187e-41,1.47550040989932e-39,-25.5215715741357
"95822","CP027621.1",7817501,7818500,"*",7.215020813333e-33,2.24159869631185e-31,30.7816555234957
"95913","CP027621.1",7863001,7864000,"*",8.84991782228109e-102,1.83018308107568e-99,30.5378997682208
"95936","CP027621.1",7874501,7875500,"*",9.40533007359388e-30,2.5360545734079e-28,-25.3260583312666
"95980","CP027621.1",7896501,7897500,"*",3.38026974607301e-53,2.17757685660578e-51,34.3831763474621
"95990","CP027621.1",7902501,7903500,"*",1.43151304017904e-05,6.52092523150271e-05,-60.421052631579
"96045","CP027621.1",7930001,7931000,"*",1.32662434004656e-88,2.1323917161644e-86,-38.208999240044
"96046","CP027621.1",7930501,7931500,"*",1.84596636810006e-59,1.44020658339722e-57,-36.3310569705919
"96140","CP027621.1",7977501,7978500,"*",1.53963025992472e-68,1.54187442697687e-66,-48.5654005165954
"96141","CP027621.1",7978001,7979000,"*",4.94011631160545e-21,8.51758582038672e-20,-27.1928698752228
"96236","CP027621.1",8028501,8029500,"*",1.02076854002702e-51,6.29129267883333e-50,25.4180130655192
"96243","CP027621.1",8032001,8033000,"*",3.11160446979601e-21,5.42650327480523e-20,30.1401451581265
"96244","CP027621.1",8032501,8033500,"*",1.69578526926098e-28,4.31955376736334e-27,33.155377599822
"96289","CP027621.1",8055001,8056000,"*",2.88653768793019e-78,3.68388479467174e-76,-31.3823522483688
"96290","CP027621.1",8055501,8056500,"*",1.65597674367485e-79,2.17428235952039e-77,-35.6948764118514
"96295","CP027621.1",8058001,8059000,"*",7.70105457575798e-39,3.0544668584606e-37,-38.1103741709423
"96337","CP027621.1",8079001,8080000,"*",3.72507586658642e-29,9.77494218477254e-28,27.8358641913026
"96367","CP027621.1",8094001,8095000,"*",1.10331829407698e-48,6.17650476219172e-47,30.1491414521349
"96509","CP027621.1",8165001,8166000,"*",2.25912376350387e-26,5.18927739321594e-25,-33.1417224080268
"96601","CP027621.1",8216501,8217500,"*",5.86459866483576e-89,9.51331124814901e-87,44.1366361819393
"96615","CP027621.1",8223501,8224500,"*",9.68802790587389e-63,8.32957208470571e-61,26.0106302121913
"96910","CP027621.1",8386001,8387000,"*",5.56275398396284e-132,1.83189760818531e-129,-43.399897593446
"96911","CP027621.1",8386501,8387500,"*",1.22825620266267e-178,7.13212650538066e-176,-45.1698687295457
"96913","CP027621.1",8387501,8388500,"*",1.46656428254943e-113,3.68319067970742e-111,62.756264236902
"96945","CP027621.1",8405001,8406000,"*",0.00263882354745262,0.00770754657568472,-32.7586206896552
"96951","CP027621.1",8416001,8417000,"*",1.85857073270797e-05,8.31525701149518e-05,-54.5454545454545
"97341","CP027621.1",8645001,8646000,"*",4.71349129539657e-78,5.98061245801801e-76,35.8420207185943
"97371","CP027621.1",8668001,8669000,"*",0.000108342042162376,0.000425538763258865,50
"97374","CP027621.1",8669501,8670500,"*",9.22053495664845e-07,4.97515053712162e-06,44.1176470588235
"97509","CP027621.1",8741001,8742000,"*",5.05685030004434e-127,1.54528304990048e-124,49.3611487613276
"97510","CP027621.1",8741501,8742500,"*",4.66504225086669e-129,1.46064155173788e-126,30.5170211010331
"97745","CP027621.1",8861001,8862000,"*",4.58635066759829e-58,3.44364739103765e-56,-29.6392391301806
"97787","CP027621.1",8882001,8883000,"*",1.61623272901809e-76,1.97645064366435e-74,25.0090086632423
"97793","CP027621.1",8885001,8886000,"*",1.65182434200928e-10,1.34248800274035e-09,35.8503156922129
"97802","CP027621.1",8889501,8890500,"*",8.94940192425304e-29,2.30712190468047e-27,28.4669339033751
"97857","CP027621.1",8917001,8918000,"*",2.51918403847426e-94,4.50612660422862e-92,-39.0471700057713
"97910","CP027621.1",8943501,8944500,"*",5.18998849195303e-101,1.05928439745909e-98,-30.8853264009243
"97911","CP027621.1",8944001,8945000,"*",7.63449839172869e-84,1.104180207374e-81,-36.0705618405907
"97921","CP027621.1",8949001,8950000,"*",6.20697182444302e-148,2.51866760548645e-145,42.5467577944358
"97922","CP027621.1",8949501,8950500,"*",1.84400005902844e-77,2.30023553087362e-75,27.6938912099947
"97924","CP027621.1",8950501,8951500,"*",1.03229723110865e-84,1.5187152421694e-82,26.0958854835013
"97925","CP027621.1",8951001,8952000,"*",6.73248020916143e-255,7.60870416233394e-252,62.8812332633712
"97926","CP027621.1",8951501,8952500,"*",0,0,74.3586939571024
"97927","CP027621.1",8952001,8953000,"*",0,0,68.7718609896017
"97928","CP027621.1",8952501,8953500,"*",3.01226119356506e-95,5.48861683807642e-93,38.1817436530537
"98031","CP027621.1",9004001,9005000,"*",3.8390296333709e-24,7.84576311308357e-23,-26.283500280708
"98059","CP027621.1",9018001,9019000,"*",2.09638474295071e-150,8.78028853993945e-148,44.5226440136812
"98060","CP027621.1",9018501,9019500,"*",1.22516690073344e-59,9.62177305622381e-58,29.283825378246
"98183","CP027621.1",9080001,9081000,"*",3.39826044069893e-45,1.69739866220326e-43,33.3546396786293
"98457","CP027621.1",9218501,9219500,"*",5.79628747466583e-41,2.49627815002158e-39,28.8761706555671
"98819","CP027621.1",9403001,9404000,"*",3.36383556856616e-51,2.04239221369868e-49,-25.305054577427
"98837","CP027621.1",9412001,9413000,"*",1.165850761269e-134,4.01581259199025e-132,-31.7870875653001
"98838","CP027621.1",9412501,9413500,"*",5.57040064654607e-83,7.90392889871733e-81,-27.1737963619869
"99037","CP027621.1",9773001,9774000,"*",6.02141807314396e-60,4.77966552701373e-58,-32.00751803312
"99039","CP027621.1",9774001,9775000,"*",1.09490284636472e-19,1.74653144480689e-18,27.9987946999373
"99093","CP027621.1",9801001,9802000,"*",1.10523733020964e-61,9.18080452127611e-60,-37.5506285234716
"99094","CP027621.1",9801501,9802500,"*",2.19600249078621e-126,6.64010942200184e-124,-42.6882648656883
"99461","CP027621.1",10066501,10067500,"*",1.55996930994424e-56,1.12127560155719e-54,27.703281482089
"99462","CP027621.1",10067001,10068000,"*",4.46912427049896e-68,4.42057002345165e-66,33.0188297970056
"99485","CP027621.1",10078501,10079500,"*",1.98292069775119e-20,3.30602828061545e-19,25.1928119995977
"99493","CP027621.1",10086001,10087000,"*",7.70234300727764e-36,2.71568905906717e-34,29.3862850772515
"99625","CP027621.1",10155501,10156500,"*",8.85581113131065e-71,9.38407175966268e-69,-29.8975563475265
"99689","CP027621.1",10187501,10188500,"*",4.98555866647927e-91,8.40388507271133e-89,31.1764615322173
"99722","CP027621.1",10204001,10205000,"*",9.86188104319678e-125,2.91745269636576e-122,-34.5232543908436
"99723","CP027621.1",10204501,10205500,"*",1.1476851266154e-150,4.82903525213549e-148,-36.8967409769229
"99849","CP027621.1",10280501,10281500,"*",5.11294619029283e-89,8.30139703924207e-87,-32.3405524168236
"99989","CP027621.1",10376001,10377000,"*",3.50787261759629e-42,1.57755344803439e-40,32.5558075380371
"100047","CP027621.1",10406501,10407500,"*",5.53742905973624e-38,2.12362714453007e-36,28.2882882882883
"100051","CP027621.1",10408501,10409500,"*",8.54963102621773e-74,9.80004143816615e-72,30.0768172645691
"100058","CP027621.1",10412001,10413000,"*",1.09210271153012e-310,1.75182242341725e-307,57.4433835810847
"100059","CP027621.1",10412501,10413500,"*",3.49256996541072e-216,2.91220705871942e-213,50.9637785661534
"100193","CP027621.1",10501001,10502000,"*",3.13318989842961e-45,1.56728834835099e-43,28.7131503096373
"100372","CP027621.1",10600001,10601000,"*",8.78199355502366e-111,2.10872704945105e-108,43.6231273440576
"100373","CP027621.1",10600501,10601500,"*",8.05530717678416e-158,3.69646693225128e-155,36.1180742914004
"100429","CP027621.1",10628501,10629500,"*",9.15720725117811e-67,8.75685158870003e-65,-29.4030649523785
"100430","CP027621.1",10629001,10630000,"*",0,0,-56.1153557660439
"100431","CP027621.1",10629501,10630500,"*",1.68001892926121e-95,3.08685560683388e-93,-31.3271157047392
"100448","CP027621.1",10638001,10639000,"*",3.47941802182852e-81,4.73436274277619e-79,41.6914860304095
"100449","CP027621.1",10638501,10639500,"*",2.47429117880631e-135,8.62049350622689e-133,36.0029064114305
"100450","CP027621.1",10639001,10640000,"*",1.17762500760743e-111,2.86544242954271e-109,35.9725895806193
"100502","CP027621.1",10665501,10666500,"*",1.14751669130216e-98,2.24172303574553e-96,-42.1019717642309
"100503","CP027621.1",10666001,10667000,"*",2.54699267379927e-198,1.7907257283121e-195,-47.7798510761158
"100504","CP027621.1",10666501,10667500,"*",1.300673232016e-111,3.16203490011954e-109,-34.8628111212751
"100666","CP027621.1",10748001,10749000,"*",2.69128412746575e-81,3.67201518446183e-79,-30.442115470272
"100669","CP027621.1",10749501,10750500,"*",2.00327698999495e-28,5.08504565089479e-27,26.7865216227937
"100670","CP027621.1",10750001,10751000,"*",3.86730259456797e-35,1.32576057959885e-33,28.8108397218756
"100680","CP027621.1",10755001,10756000,"*",2.84939758924756e-82,3.97601450545332e-80,42.1907171010059
"100814","CP027621.1",10823001,10824000,"*",6.05728685425287e-05,0.00024896585946871,30.3203661327231
"100828","CP027621.1",10830001,10831000,"*",4.18671107497624e-61,3.4257254514935e-59,33.2743798040144
"100829","CP027621.1",10830501,10831500,"*",2.73383734705769e-93,4.78830342024265e-91,33.2591467509168
"100830","CP027621.1",10831001,10832000,"*",9.27664465172041e-92,1.58027107173275e-89,34.0875314861461
"100831","CP027621.1",10831501,10832500,"*",9.31495318602797e-38,3.54227257587028e-36,26.729011096378
"100848","CP027621.1",10840001,10841000,"*",1.13322960673492e-12,1.1102568985817e-11,-32.7309236947791
"100936","CP027621.1",10944001,10945000,"*",5.30143388265685e-48,2.90419821967174e-46,35.4534853328508
"100937","CP027621.1",10944501,10945500,"*",8.42731428365828e-45,4.14650849567942e-43,34.1504667448773
"100938","CP027621.1",10945001,10946000,"*",3.43436179004562e-45,1.71480458627169e-43,29.4675937674466
"100997","CP027621.1",10977001,10978000,"*",7.4505449655461e-11,6.25117110745466e-10,33.2023244715196
"101262","CP027621.1",11109501,11110500,"*",1.30630452216695e-117,3.47876398826264e-115,42.705661229692
"101263","CP027621.1",11110001,11111000,"*",0,0,68.3580300462664
"101264","CP027621.1",11110501,11111500,"*",5.3497508992479e-146,2.11588643809212e-143,44.8655052729943
"101442","CP027621.1",11226501,11227500,"*",1.27135321774708e-38,4.99762874079705e-37,65.4832347140039
"101530","CP027621.1",11271501,11272500,"*",1.47638470137367e-139,5.39459332380619e-137,-37.9435655520516
"101531","CP027621.1",11272001,11273000,"*",6.18536767713375e-308,9.66670467557356e-305,-68.2230539975679
"101532","CP027621.1",11272501,11273500,"*",1.21562328407383e-72,1.35397314478133e-70,-29.3731522999092
"101546","CP027621.1",11279501,11280500,"*",8.99473099821939e-96,1.66105533361851e-93,39.5062612783173
"101895","CP027621.1",11468001,11469000,"*",2.10941192549939e-78,2.69775882149348e-76,26.7508012820513
"101896","CP027621.1",11468501,11469500,"*",2.01729990286619e-75,2.40402376572676e-73,29.8222419982043
"101897","CP027621.1",11469001,11470000,"*",3.31846893464454e-62,2.80162981864344e-60,36.869340232859
"101912","CP027621.1",11477001,11478000,"*",5.4222682016984e-13,5.46082397986377e-12,-27.3504273504274
"101913","CP027621.1",11477501,11478500,"*",4.36687094216762e-14,4.79137357911891e-13,-69.5652173913043
"102126","CP027621.1",11587001,11588000,"*",4.722295966887e-59,3.64838716881279e-57,33.4230669434354
"102212","CP027621.1",11636001,11637000,"*",5.55499287996238e-53,3.55384405309518e-51,27.2926053235827
"102213","CP027621.1",11636501,11637500,"*",6.92976974940154e-47,3.66837183273459e-45,26.0568345265608
"102220","CP027621.1",11640001,11641000,"*",2.65732215186654e-32,8.05549744232865e-31,-26.635638870933
"102222","CP027621.1",11641001,11642000,"*",1.17751460837328e-105,2.59714141396498e-103,25.8885753065863
"102406","CP027621.1",11733001,11734000,"*",1.69022788132113e-51,1.0353204135046e-49,32.9382743410192
"102673","CP027621.1",11871501,11872500,"*",4.19107985782257e-156,1.88993170122843e-153,-57.0280615779244
"102674","CP027621.1",11872001,11873000,"*",5.47616192867878e-147,2.19605334728142e-144,-47.6658039292774
"102706","CP027621.1",11889501,11890500,"*",1.31353854210356e-71,1.42700114046139e-69,-29.4542527726384
"102707","CP027621.1",11890001,11891000,"*",7.58554149829174e-99,1.48717939614107e-96,-43.4440816849113
"102755","CP027621.1",11914001,11915000,"*",0.000665791028695406,0.0022380647138565,-40.7528641571195
"102770","CP027621.1",11922001,11923000,"*",1.68545417631718e-63,1.48148794924006e-61,27.7228558848188
"102981","CP027621.1",12035501,12036500,"*",0,0,-68.8045945388266
"102982","CP027621.1",12036001,12037000,"*",0,0,-85.1314196167818
"102983","CP027621.1",12036501,12037500,"*",0,0,-72.0552256858541
"103028","CP027621.1",12059001,12060000,"*",3.41661073230307e-55,2.35165312405175e-53,34.1694494059175
"103029","CP027621.1",12059501,12060500,"*",7.13788835390347e-48,3.89268975720675e-46,40.4733761836002
"103064","CP027621.1",12077001,12078000,"*",1.50291680546658e-134,5.16384088728502e-132,-41.695967072655
"103065","CP027621.1",12077501,12078500,"*",4.01142872826716e-44,1.92441626287696e-42,-37.5474244391821
"103369","CP027621.1",12239501,12240500,"*",0.00016739398117428,0.000635021870950502,-40.2534113060429
"103370","CP027621.1",12240001,12241000,"*",0.00016739398117428,0.000635021870950502,-40.2534113060429
"103373","CP027621.1",12244501,12245500,"*",4.97444110114875e-43,2.30279238896374e-41,-72.2505572556576
"103374","CP027621.1",12245001,12246000,"*",8.86892847595459e-29,2.28702287616413e-27,-74.7024717729631
"103394","CP027621.1",12255001,12256000,"*",7.63230124398867e-34,2.47147035404443e-32,25.998250998251
"103775","CP027621.1",12448001,12449000,"*",0.000891003062611069,0.0029124803376604,25.9398496240602
"103984","CP027621.1",12562001,12563000,"*",6.53862861549388e-46,3.35199394905926e-44,27.1875902030169
"103985","CP027621.1",12562501,12563500,"*",1.13995945267041e-81,1.56552523458472e-79,37.6101460336473
"103988","CP027621.1",12564001,12565000,"*",9.38248812954251e-69,9.4479859111832e-67,60.1610624273514
"103989","CP027621.1",12564501,12565500,"*",5.91990739783142e-23,1.1351545913744e-21,71.7963386727689
"104147","CP027621.1",12666001,12667000,"*",5.62157804077518e-35,1.91395382527057e-33,-28.0457465374475
"104225","CP027621.1",12705001,12706000,"*",6.99233552854513e-61,5.69244172559898e-59,25.3644626764933
"104245","CP027621.1",12715001,12716000,"*",3.3806974362144e-144,1.31992466240527e-141,36.2087231238182
"104246","CP027621.1",12715501,12716500,"*",1.93016369294423e-79,2.53064261440784e-77,29.9137672143807
"104261","CP027621.1",12723001,12724000,"*",7.49748030409078e-33,2.32737174195291e-31,28.0755776653055
"104272","CP027621.1",12728501,12729500,"*",5.36262394865357e-92,9.16660124663099e-90,-31.1390178462086
"104308","CP027621.1",12746501,12747500,"*",5.75884348540912e-26,1.2964733571103e-24,-34.1466185701707
"104350","CP027621.1",12769501,12770500,"*",1.25814515137381e-66,1.200410487773e-64,-25.6926671859352
"104389","CP027621.1",12789001,12790000,"*",2.17376927636686e-32,6.61787946801615e-31,25.4023986842348
"104486","CP027621.1",12839501,12840500,"*",2.08635862249051e-26,4.80049415569481e-25,-31.5528380249192
"104488","CP027621.1",12840501,12841500,"*",7.46601249941133e-51,4.48134435320751e-49,39.8290714237265
"104489","CP027621.1",12841001,12842000,"*",1.07808700649596e-36,3.93346430000826e-35,32.7676991150442
"104594","CP027621.1",12893501,12894500,"*",4.88858743413057e-115,1.2554076139765e-112,-36.1491173442018
"104735","CP027621.1",12964001,12965000,"*",1.52636086597044e-66,1.45428876989881e-64,-27.4469997187703
"104740","CP027621.1",12966501,12967500,"*",1.52752295955192e-05,6.92861806814016e-05,-29.2682926829268
"104774","CP027621.1",12986001,12987000,"*",1.22509916580539e-23,2.44114765546691e-22,-33.5989117761368
"104997","CP027621.1",13102001,13103000,"*",2.68025830896896e-40,1.12214301794072e-38,29.6591286997007
"105049","CP027621.1",13134501,13135500,"*",8.50546094069917e-05,0.000340604503223073,100
"105059","CP027621.1",13142501,13143500,"*",1.66364939542017e-122,4.76690890570807e-120,37.8024252283411
"105106","CP027621.1",13166001,13167000,"*",1.71418922674071e-68,1.71510479881718e-66,-46.6103482616353
"105170","CP027621.1",13198001,13199000,"*",3.4218649027312e-149,1.41369541304739e-146,54.06284606866
"105171","CP027621.1",13198501,13199500,"*",2.50234197260428e-115,6.44426101826159e-113,56.0904922715502
"105205","CP027621.1",13216001,13217000,"*",0,0,-56.9479458623494
"105206","CP027621.1",13216501,13217500,"*",2.57261301858833e-313,4.17566391769633e-310,-54.5341938370855
"105210","CP027621.1",13220001,13221000,"*",1.22629988076249e-56,8.85630082358118e-55,-33.6637426900585
"105211","CP027621.1",13220501,13221500,"*",1.02482038578655e-184,6.30560801419748e-182,-59.8098604424401
"105212","CP027621.1",13221001,13222000,"*",1.74061724275163e-110,4.15765810850306e-108,-52.7474311274181
"105493","CP027621.1",13362001,13363000,"*",0.00013612825077971,0.000524891189556571,-37.8442171518489
"105494","CP027621.1",13362501,13363500,"*",0.00225044188382486,0.00668767565393461,-32.1052631578947
"105580","CP027621.1",13444001,13445000,"*",4.30631187145612e-05,0.00018144213948264,-30.3945111492281
"105630","CP027621.1",13471501,13472500,"*",4.63857809441812e-59,3.58472041398977e-57,-26.7558516419068
"105659","CP027621.1",13486001,13487000,"*",5.19807231453428e-41,2.24217646200752e-39,27.6067129828173
"105758","CP027621.1",13539001,13540000,"*",2.06062615720976e-79,2.69781240542001e-77,30.0959232613909
"105759","CP027621.1",13539501,13540500,"*",3.00736613401435e-96,5.58955221330878e-94,43.0747275557862
"105939","CP027621.1",13631001,13632000,"*",4.01696054702465e-44,1.92690106422705e-42,-25.1869899168284
"106121","CP027621.1",13735001,13736000,"*",7.7838883831595e-14,8.38266788959124e-13,-40.259009009009
"106427","CP027621.1",13938001,13939000,"*",0.0012333357922346,0.0039041013643944,96
"106590","CP027621.1",14020501,14021500,"*",1.54012251875232e-146,6.1223451800681e-144,53.2191086471543
"106591","CP027621.1",14021001,14022000,"*",2.06763418038306e-255,2.35130843159271e-252,58.0621445415453
"106592","CP027621.1",14021501,14022500,"*",7.63899532177928e-80,1.00977992485517e-77,40.6993477905912
"106664","CP027621.1",14060501,14061500,"*",0.00175106689275247,0.00534312671843704,-25.6410256410256
"106686","CP027621.1",14071501,14072500,"*",8.33811969196611e-315,1.3655343612418e-311,53.0347849881561
"106687","CP027621.1",14072001,14073000,"*",4.82696207199148e-317,7.97676627714542e-314,46.6223673814821
"106711","CP027621.1",14084001,14085000,"*",9.57000394145429e-36,3.3611889019802e-34,31.3073936905984
"106773","CP027621.1",14115001,14116000,"*",6.17496963897779e-47,3.27324255525122e-45,-34.320987654321
"106774","CP027621.1",14115501,14116500,"*",9.09096632759645e-46,4.6315860125969e-44,-29.9853612331008
"106799","CP027621.1",14128001,14129000,"*",1.3495556154645e-33,4.3306120216717e-32,-38.6761698722698
"106865","CP027621.1",14161001,14162000,"*",1.6607588466887e-30,4.63078861736223e-29,26.3956440680284
"106885","CP027621.1",14171001,14172000,"*",2.3986321612164e-27,5.79110435702718e-26,-32.4232980269115
"106954","CP027621.1",14205501,14206500,"*",1.47006784024538e-29,3.93133542618315e-28,30.6564508522893
"106955","CP027621.1",14206001,14207000,"*",8.46805474244219e-17,1.12270843727802e-15,29.4766127629977
"106998","CP027621.1",14227501,14228500,"*",3.29282449779398e-47,1.76013745499592e-45,-27.1467454715593
"107000","CP027621.1",14228501,14229500,"*",6.88030738948078e-58,5.13925044324303e-56,-27.6370177356793
"107002","CP027621.1",14229501,14230500,"*",1.55813836129152e-62,1.33024694633927e-60,-54.1031390134529
"107003","CP027621.1",14230001,14231000,"*",4.13903210096069e-12,3.86654617441795e-11,-29.3639992741789
"107006","CP027621.1",14231501,14232500,"*",2.63161051503124e-21,4.60777816529439e-20,-33.1904251518399
"107007","CP027621.1",14232001,14233000,"*",5.5812323010196e-21,9.59454859926243e-20,-58.7964512889187
"107008","CP027621.1",14232501,14233500,"*",0.000479239420629791,0.00165994471393374,-37.4721741281227
"107009","CP027621.1",14233001,14234000,"*",0.000458090158206275,0.00159311596740652,-26.4651162790698
"107012","CP027621.1",14234501,14235500,"*",5.51429142349727e-27,1.30501159274937e-25,-44.6362573099415
"107013","CP027621.1",14235001,14236000,"*",2.74278045470645e-06,1.38732311819718e-05,-25.5551920910115
"107032","CP027621.1",14244501,14245500,"*",4.43091408633446e-139,1.60934565598424e-136,-34.571044546851
"107074","CP027621.1",14265501,14266500,"*",1.89026742239294e-27,4.58275488835013e-26,53.6145351823318
"107178","CP027621.1",14318001,14319000,"*",6.92112019245037e-104,1.4834629217511e-101,-44.6718729688922
"107179","CP027621.1",14318501,14319500,"*",1.42179573010979e-71,1.54277105733825e-69,-33.856700432286
"107204","CP027621.1",14331001,14332000,"*",6.38577545590928e-144,2.48433007694077e-141,30.3642939607192
"107205","CP027621.1",14331501,14332500,"*",2.55421954927303e-175,1.44781104631705e-172,38.2751945275759
"107340","CP027621.1",14403001,14404000,"*",1.22694986329265e-57,9.09392628214323e-56,35.2955974842767
"107342","CP027621.1",14404001,14405000,"*",6.64371959414626e-58,4.96592165651988e-56,25.1310296846011
"107349","CP027621.1",14407501,14408500,"*",2.49427020442559e-76,3.0366032665461e-74,33.402271885418
"107350","CP027621.1",14408001,14409000,"*",3.60856390970508e-66,3.40613561707921e-64,34.306238976667
"107378","CP027621.1",14422001,14423000,"*",2.80417796220484e-42,1.26525027790345e-40,-28.6872268606704
"107379","CP027621.1",14422501,14423500,"*",1.55986877627302e-53,1.01575683532277e-51,-33.564795019583
"107417","CP027621.1",14445501,14446500,"*",3.37579144263342e-57,2.47457908441294e-55,30.4434783088458
