"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"87801","CP027621.1",3696501,3697500,"*",9.92994286041587e-137,3.51165796417397e-134,48.9369952537045
"87802","CP027621.1",3697001,3698000,"*",4.51812068462709e-104,9.67718984878033e-102,34.6746588357229
"87863","CP027621.1",3727501,3728500,"*",1.01464364845742e-67,9.90872931750542e-66,-30.9244534071909
"87873","CP027621.1",3732501,3733500,"*",5.52625886035909e-27,1.30367210123434e-25,-46.2950713882391
"87941","CP027621.1",3766501,3767500,"*",1.0701521870877e-18,1.60181502623597e-17,25.6667722521381
"87982","CP027621.1",3787001,3788000,"*",9.2499366322987e-66,8.60630770252835e-64,31.7230499234532
"88002","CP027621.1",3797001,3798000,"*",3.75368049578754e-27,8.94136073808071e-26,-25.0699609889172
"88154","CP027621.1",3876501,3877500,"*",4.65622866377079e-75,5.48052083416827e-73,25.426795779737
"88155","CP027621.1",3877001,3878000,"*",1.87154659067479e-76,2.27657382050769e-74,35.1059968901808
"88177","CP027621.1",3888001,3889000,"*",1.15901869289581e-135,4.0489029825276e-133,-45.7912260859854
"88295","CP027621.1",3947001,3948000,"*",7.59674415901363e-84,1.09564700642819e-81,-25.0508875142755
"88329","CP027621.1",3964001,3965000,"*",5.93779356330803e-35,2.01304675807026e-33,-30.932426585398
"88360","CP027621.1",3979501,3980500,"*",9.35844879093225e-98,1.78563001321679e-95,-35.7018846373501
"88448","CP027621.1",4023501,4024500,"*",3.07283762303081e-36,1.09736323963059e-34,26.570645071816
"88471","CP027621.1",4035001,4036000,"*",2.24816625489557e-34,7.44001411449899e-33,-35.8019266520196
"88528","CP027621.1",4063501,4064500,"*",2.93418755597548e-88,4.66491338090214e-86,-29.2619325046313
"88581","CP027621.1",4090001,4091000,"*",1.17804583408815e-56,8.48289446921013e-55,40.6976744186046
"88582","CP027621.1",4090501,4091500,"*",7.82597138993942e-151,3.28786060586979e-148,45.4770147425934
"88583","CP027621.1",4091001,4092000,"*",3.13878304453766e-86,4.76247883216803e-84,40.5104312924591
"88641","CP027621.1",4120001,4121000,"*",3.76110832427589e-28,9.40480589314692e-27,-25.5754408193433
"88759","CP027621.1",4179001,4180000,"*",6.5061189718023e-53,4.14281151969324e-51,26.9483141591684
"88866","CP027621.1",4232501,4233500,"*",1.96957308170074e-28,4.9865065869673e-27,-27.7901210716126
"88867","CP027621.1",4233001,4234000,"*",4.00258036799058e-21,6.91859744234782e-20,27.6920614596671
"88871","CP027621.1",4235001,4236000,"*",5.64266978418624e-16,7.06539322030005e-15,-42.7913695043784
"88885","CP027621.1",4242001,4243000,"*",2.11478724149264e-71,2.27641442746996e-69,-33.1440263003685
"88893","CP027621.1",4246001,4247000,"*",5.26668455577902e-31,1.50178722473766e-29,-28.4706830546041
"88911","CP027621.1",4255501,4256500,"*",6.45693210733894e-17,8.60731715779275e-16,-26.7584811702459
"88925","CP027621.1",4262501,4263500,"*",5.76387632879849e-49,3.24336550600324e-47,-27.132973200636
"88957","CP027621.1",4279001,4280000,"*",8.11333557127682e-48,4.40102250776637e-46,-26.5040569958441
"89217","CP027621.1",4409501,4410500,"*",1.71726628939084e-07,1.01269164546894e-06,26.1561216785097
"89220","CP027621.1",4411001,4412000,"*",3.50277324028517e-35,1.19877325081325e-33,26.3381103210992
"89258","CP027621.1",4430001,4431000,"*",6.8627832925217e-28,1.69369988211049e-26,-29.3529600128087
"89293","CP027621.1",4447501,4448500,"*",3.17079124714639e-83,4.51341566513018e-81,-32.7978671367865
"89294","CP027621.1",4448001,4449000,"*",1.20343089825197e-71,1.30467699915103e-69,-31.0562962962963
"89305","CP027621.1",4453501,4454500,"*",4.1925604399092e-49,2.37042889991748e-47,28.0120629928998
"89306","CP027621.1",4454001,4455000,"*",2.01370605137262e-100,4.05655765246552e-98,40.0628162250236
"89307","CP027621.1",4454501,4455500,"*",8.38009814347755e-64,7.40651273809544e-62,33.5159353668528
"89308","CP027621.1",4455001,4456000,"*",9.61077354575649e-61,7.77124526753386e-59,34.4591484464902
"89323","CP027621.1",4462501,4463500,"*",4.71424652268399e-23,9.07210885152623e-22,27.2151235860913
"89384","CP027621.1",4493001,4494000,"*",1.26770527720193e-37,4.7794697618446e-36,-29.10953740771
"89416","CP027621.1",4509001,4510000,"*",6.33268432954053e-22,1.1450022391301e-20,-26.9161316211878
"89418","CP027621.1",4510501,4511500,"*",2.35311058999831e-21,4.11966598406542e-20,-33.936095505618
"89532","CP027621.1",4567501,4568500,"*",2.05794972883879e-35,7.10771442289511e-34,-26.8661998129266
"89571","CP027621.1",4588501,4589500,"*",5.52668209616903e-49,3.11150033792969e-47,-31.8778674260402
"89591","CP027621.1",4598501,4599500,"*",5.62675637913347e-16,7.04643824814859e-15,28.471236177445
"89594","CP027621.1",4600001,4601000,"*",2.54173931164553e-05,0.000111014160375151,-47.5151515151515
"89628","CP027621.1",4617001,4618000,"*",1.29269907188408e-63,1.13607102736774e-61,-26.5666558694849
"89629","CP027621.1",4617501,4618500,"*",2.47675972558985e-48,1.36785665387807e-46,-32.1846739188165
"89642","CP027621.1",4624001,4625000,"*",2.25521795324447e-37,8.41990239509358e-36,-28.7078069993788
"89644","CP027621.1",4625001,4626000,"*",3.84111630344873e-42,1.72043520358444e-40,-25.9046523118531
"89650","CP027621.1",4628001,4629000,"*",6.64540649410298e-27,1.56120100747512e-25,-26.5629009343923
"89664","CP027621.1",4635001,4636000,"*",6.4430902374708e-29,1.66755248320698e-27,-29.1120178762266
"89689","CP027621.1",4647501,4648500,"*",5.27641092337335e-17,7.07514963094351e-16,-25.1116877345839
"89955","CP027621.1",4786501,4787500,"*",5.53036509531549e-120,1.5277647583826e-117,-45.8349416939492
"89956","CP027621.1",4787001,4788000,"*",2.98823813533476e-73,3.36542759910054e-71,-48.7089814406904
"89961","CP027621.1",4789501,4790500,"*",2.8157732205655e-24,5.77643450866126e-23,-37.3094403324244
"89996","CP027621.1",4807001,4808000,"*",5.91082065388708e-53,3.76771115994903e-51,-27.1092471177413
"90077","CP027621.1",4847501,4848500,"*",1.03831180863612e-16,1.36465768205594e-15,25.1174513415871
"90091","CP027621.1",4854501,4855500,"*",3.64291058862923e-109,8.52228535551313e-107,-27.6337190925727
"90127","CP027621.1",4872501,4873500,"*",1.52440413793305e-36,5.51579202235669e-35,27.938586167667
"90128","CP027621.1",4873001,4874000,"*",5.45137833512004e-24,1.10280165819721e-22,25.2386791115115
"90160","CP027621.1",4892001,4893000,"*",4.89834644700648e-20,7.95578998596777e-19,-34.2439869306775
"90236","CP027621.1",4933001,4934000,"*",7.46456385855036e-60,5.88656693306864e-58,40.6640711902113
"90242","CP027621.1",4936001,4937000,"*",4.05562053373372e-71,4.32714317788027e-69,35.1440638354701
"90316","CP027621.1",4973001,4974000,"*",6.06218408791333e-77,7.4556114173494e-75,-32.5318166974576
"90343","CP027621.1",4986501,4987500,"*",8.6588933365852e-28,2.12705545138068e-26,-25.5804373492121
"90404","CP027621.1",5017001,5018000,"*",3.55308601050468e-67,3.4196289394218e-65,-25.071749195484
"90462","CP027621.1",5046001,5047000,"*",2.8652616781688e-85,4.24240773232596e-83,31.9800199693897
"90505","CP027621.1",5094001,5095000,"*",2.90723888515104e-107,6.57829748702404e-105,-42.1875178823712
"90506","CP027621.1",5094501,5095500,"*",1.03491788574131e-182,6.20857372515601e-180,-41.2744826265615
"90510","CP027621.1",5096501,5097500,"*",1.76271473312815e-26,4.05894803158506e-25,-48.2428115015974
"90511","CP027621.1",5097001,5098000,"*",6.70808129607734e-32,1.99272074751555e-30,-39.0371533228676
"90533","CP027621.1",5108001,5109000,"*",7.1287289315781e-107,1.60174050412456e-104,-25.9503569918559
"90536","CP027621.1",5109501,5110500,"*",1.2695555253466e-134,4.35690044034586e-132,55.0942103460089
"90537","CP027621.1",5110001,5111000,"*",8.07381942463322e-91,1.35179584310781e-88,39.0342041096778
"90555","CP027621.1",5119001,5120000,"*",1.95164170831531e-07,1.14353521413922e-06,-25.8338864918686
"90556","CP027621.1",5119501,5120500,"*",5.08101778180175e-46,2.60410757024113e-44,-70.0900900900901
"90569","CP027621.1",5126001,5127000,"*",9.32375063062579e-13,9.16869666100119e-12,39.2996236295205
"90571","CP027621.1",5127001,5128000,"*",0.00224850371121713,0.00666577626595434,29.4797687861272
"90573","CP027621.1",5128001,5129000,"*",5.39089789729687e-12,4.97773994980889e-11,-26.5878969742436
"90586","CP027621.1",5134501,5135500,"*",1.01346898982348e-20,1.71161349869169e-19,-57.5492048947178
"90612","CP027621.1",5149501,5150500,"*",3.88865282284461e-53,2.49330085837505e-51,-27.4300468246867
"90613","CP027621.1",5150001,5151000,"*",1.44784296522714e-34,4.82718776052661e-33,-25.6512311984473
"90615","CP027621.1",5151001,5152000,"*",2.08147046700268e-07,1.21557054962675e-06,-35.8982558139535
"90616","CP027621.1",5151501,5152500,"*",1.06631183382794e-32,3.27760011611174e-31,-26.6276162730635
"90647","CP027621.1",5170001,5171000,"*",3.19616962712705e-51,1.93551230286027e-49,-70.3587838498387
"90648","CP027621.1",5170501,5171500,"*",2.44651614707365e-76,2.97001178158929e-74,-88.8791960360109
"90649","CP027621.1",5171001,5172000,"*",5.34361124183446e-45,2.64089849118605e-43,-41.2266261449496
"90683","CP027621.1",5191501,5192500,"*",4.63594870438437e-124,1.35263043102059e-121,-28.0321938039521
"90767","CP027621.1",5241501,5242500,"*",1.5025414681132e-63,1.31836348883114e-61,34.8605769456537
"90768","CP027621.1",5242001,5243000,"*",1.34720894500378e-87,2.11108415940107e-85,48.6712221905519
"90804","CP027621.1",5260001,5261000,"*",2.33245984828387e-27,5.61658720986693e-26,-28.8913141070295
"90841","CP027621.1",5278501,5279500,"*",6.74938000592724e-88,1.06405273375896e-85,41.9506979602688
"90842","CP027621.1",5279001,5280000,"*",8.59612376521242e-103,1.80362486317742e-100,34.4470446307394
"90879","CP027621.1",5297501,5298500,"*",7.42731654090548e-33,2.2998406685898e-31,30.787067596169
"90938","CP027621.1",5330001,5331000,"*",4.26968657822675e-14,4.67443675058312e-13,-41.9624984680747
"91014","CP027621.1",5369001,5370000,"*",1.02119044753775e-64,9.22739904673386e-63,-26.4992125094907
"91026","CP027621.1",5375001,5376000,"*",2.931982741212e-63,2.55002067698923e-61,26.3359811130512
"91052","CP027621.1",5388001,5389000,"*",5.70272091082098e-38,2.17940735976388e-36,-25.4997072197861
"91128","CP027621.1",5426001,5427000,"*",8.43350798895548e-19,1.26972493360608e-17,25.8587518104585
"91132","CP027621.1",5428001,5429000,"*",1.93220586713745e-53,1.25168286891858e-51,-26.7080538257836
"91163","CP027621.1",5443501,5444500,"*",4.629180798353e-36,1.64112314042144e-34,27.3871846851864
"91186","CP027621.1",5455001,5456000,"*",1.11502256492747e-38,4.3797585180517e-37,29.2943957514788
"91212","CP027621.1",5468001,5469000,"*",4.73028667686074e-39,1.88615857710759e-37,25.6166320104118
"91220","CP027621.1",5472001,5473000,"*",4.19397843191703e-24,8.52614051049854e-23,25.9359823399558
"91240","CP027621.1",5482001,5483000,"*",1.15205855641499e-50,6.85325916730786e-49,-35.1488763858791
"91257","CP027621.1",5490501,5491500,"*",7.72804602453571e-33,2.39051710364046e-31,-36.6783895221926
"91325","CP027621.1",5524501,5525500,"*",1.213101206387e-57,8.96741119241625e-56,-41.4941793867711
"91407","CP027621.1",5565501,5566500,"*",1.08310367536979e-105,2.38351868460574e-103,40.2274256201037
"91408","CP027621.1",5566001,5567000,"*",4.27244280393427e-134,1.44710556829555e-131,54.078013110531
"91415","CP027621.1",5569501,5570500,"*",4.7953722529169e-14,5.23157508495776e-13,27.7382952147134
"91437","CP027621.1",5580501,5581500,"*",1.02628621845344e-38,4.03673072760092e-37,27.5163859212165
"91439","CP027621.1",5581501,5582500,"*",1.55518943513378e-27,3.77290146982954e-26,25.0340827778405
"91458","CP027621.1",5592001,5593000,"*",0.00256053773590361,0.00748457486179894,27.5757575757576
"91459","CP027621.1",5592501,5593500,"*",1.63166932264583e-20,2.72461846368797e-19,38.0045506678013
"91465","CP027621.1",5595501,5596500,"*",6.13095786608902e-77,7.53849308144291e-75,-33.7986825255496
"91504","CP027621.1",5615001,5616000,"*",2.67539972087431e-137,9.49833089184723e-135,-33.7331549956135
"91515","CP027621.1",5620501,5621500,"*",3.67168419815661e-28,9.18835979794577e-27,27.6389725065222
"91555","CP027621.1",5640501,5641500,"*",1.81320094127281e-35,6.27910783573384e-34,30.7227293864265
"91597","CP027621.1",5667001,5668000,"*",1.64920012882086e-25,3.6118012684672e-24,26.2478460859287
"91666","CP027621.1",5759001,5760000,"*",7.37600964595167e-20,1.18493764268996e-18,-26.7530254465784
"91698","CP027621.1",5775001,5776000,"*",5.13550380659044e-58,3.83838084539787e-56,-38.8705107368361
"91699","CP027621.1",5775501,5776500,"*",4.44012862945242e-74,5.10173211958646e-72,-35.7478305257785
"91811","CP027621.1",5834501,5835500,"*",3.28278418329357e-54,2.18179318131052e-52,27.7631779984721
"91826","CP027621.1",5842001,5843000,"*",1.21427159381409e-05,5.57687062674138e-05,-63.1578947368421
"91913","CP027621.1",5898501,5899500,"*",1.58159221218754e-26,3.64912503476066e-25,26.0646713868829
"91928","CP027621.1",5906001,5907000,"*",5.42775443605732e-10,4.18673219639287e-09,45.7307490832897
"91936","CP027621.1",5910001,5911000,"*",0.000288431173554692,0.00104233794152671,-26.2962962962963
"92040","CP027621.1",5965001,5966000,"*",2.58584842266127e-21,4.51654235978604e-20,-25.1949878532157
"92043","CP027621.1",5966501,5967500,"*",1.29728719017862e-08,8.69500197851335e-08,-27.8350515463918
"92076","CP027621.1",5983501,5984500,"*",1.32758092652084e-36,4.81288243377539e-35,-26.2519102566942
"92175","CP027621.1",6034001,6035000,"*",4.72563945293878e-89,7.65590093641613e-87,-35.2600004140958
"92176","CP027621.1",6034501,6035500,"*",2.7132206027272e-112,6.63781082385818e-110,-34.3624807476922
"92238","CP027621.1",6068501,6069500,"*",1.10115547457338e-36,4.00346623830527e-35,-26.603731724092
"92292","CP027621.1",6095501,6096500,"*",1.10439835412238e-19,1.75613314770312e-18,-33.1261331261331
"92303","CP027621.1",6101001,6102000,"*",2.03514367156073e-26,4.6714672588633e-25,26.3979684952204
"92304","CP027621.1",6101501,6102500,"*",3.68457641174104e-17,4.99134477629561e-16,42.0245154085458
"92313","CP027621.1",6107501,6108500,"*",4.18172598101669e-49,2.36454837050608e-47,36.2542906684596
"92314","CP027621.1",6108001,6109000,"*",3.4657850422882e-36,1.23453848565583e-34,29.9081035923141
"92315","CP027621.1",6108501,6109500,"*",3.66852123947175e-54,2.4334152356967e-52,34.3029380036804
"92321","CP027621.1",6111501,6112500,"*",1.73870282502864e-49,9.94280565372238e-48,35.2478961491451
"92322","CP027621.1",6112001,6113000,"*",7.93563713321223e-56,5.55798326510279e-54,42.6649179053726
"92323","CP027621.1",6112501,6113500,"*",1.07498656004185e-13,1.1412625736375e-12,29.0744250150745
"92326","CP027621.1",6118001,6119000,"*",5.19334781350599e-34,1.69005552483467e-32,45.4177192144011
"92327","CP027621.1",6118501,6119500,"*",8.39773988702225e-37,3.06912319530273e-35,41.4936194185221
"92338","CP027621.1",6124001,6125000,"*",1.65519207068309e-44,8.03244664590873e-43,-27.4256165322568
"92339","CP027621.1",6124501,6125500,"*",1.73018463409061e-10,1.39918855186413e-09,-41.9672131147541
"92368","CP027621.1",6139001,6140000,"*",1.42476732551069e-31,4.16707572224638e-30,-28.8219544846051
"92369","CP027621.1",6139501,6140500,"*",5.85981270571415e-71,6.22169265002849e-69,-38.863502998019
"92378","CP027621.1",6144001,6145000,"*",7.38696831621943e-38,2.80929408484842e-36,-29.1110208365071
"92425","CP027621.1",6167501,6168500,"*",3.4334004671565e-54,2.27967256294758e-52,-28.0119977809747
"92466","CP027621.1",6188501,6189500,"*",1.12805797669864e-108,2.60988680414658e-106,-33.570193102024
"92542","CP027621.1",6227501,6228500,"*",3.90268986773919e-52,2.43029237558045e-50,-27.5348207995619
"92604","CP027621.1",6273001,6274000,"*",8.38652010154824e-46,4.26934313735632e-44,-33.8368580060423
"92605","CP027621.1",6273501,6274500,"*",1.55927695285297e-37,5.86051271194345e-36,-37.8993703564675
"92624","CP027621.1",6283001,6284000,"*",3.27297022163007e-39,1.31168484994405e-37,-35.0824175824176
"92627","CP027621.1",6284501,6285500,"*",8.85294357862652e-33,2.73084423028539e-31,-37.57497191254
"92692","CP027621.1",6320501,6321500,"*",4.03166119600995e-05,0.000170305159038046,28.309481216458
"92781","CP027621.1",6365001,6366000,"*",1.66559125991458e-47,8.95206874309185e-46,27.6840306139311
"92782","CP027621.1",6365501,6366500,"*",6.18235654551145e-58,4.6094480539858e-56,31.1791686574295
"92789","CP027621.1",6369001,6370000,"*",1.39909033570393e-16,1.82310005898683e-15,-29.0301345045871
"92879","CP027621.1",6414001,6415000,"*",9.79896827001353e-42,4.32396324572523e-40,-27.2061836982393
"92902","CP027621.1",6425501,6426500,"*",1.52628132883522e-14,1.72717566597722e-13,-25.0070830296112
"93156","CP027621.1",6562001,6563000,"*",1.03758869809592e-51,6.37395284069246e-50,-39.9730270887458
"93158","CP027621.1",6563001,6564000,"*",3.3821447856143e-08,2.1672927181302e-07,-33.0532015065913
"93164","CP027621.1",6566001,6567000,"*",5.49294857650358e-37,2.02132649425857e-35,-35.4318654318654
"93165","CP027621.1",6566501,6567500,"*",5.7008197218686e-28,1.41243053570647e-26,-26.7620611404351
"93173","CP027621.1",6570501,6571500,"*",5.21927401155005e-13,5.24764287374016e-12,-41.2836322869955
"93174","CP027621.1",6571001,6572000,"*",4.64282577352765e-05,0.000194035688077172,-47.4
"93217","CP027621.1",6592501,6593500,"*",1.38876738471997e-16,1.81016768100181e-15,43.0555555555556
"93218","CP027621.1",6593001,6594000,"*",9.16876193613291e-22,1.64259368622101e-20,45.0273901134733
"93221","CP027621.1",6595001,6596000,"*",3.53898275950286e-06,1.7576078546157e-05,33.717679944095
"93222","CP027621.1",6595501,6596500,"*",2.01706999657567e-06,1.03702268364385e-05,34.3181818181818
"93319","CP027621.1",6644001,6645000,"*",4.90088270540624e-26,1.10389903145259e-24,-26.2210335440536
"93333","CP027621.1",6651001,6652000,"*",7.77404776196948e-28,1.91504186541161e-26,27.6226393693643
"93348","CP027621.1",6658501,6659500,"*",5.78547311474577e-54,3.81305611310966e-52,-30.5622382607146
"93349","CP027621.1",6659001,6660000,"*",5.44036860130744e-71,5.78310121818279e-69,-36.1251867516082
"93350","CP027621.1",6659501,6660500,"*",4.58130838207425e-46,2.35241989105081e-44,-27.6702046060956
"93351","CP027621.1",6660001,6661000,"*",2.06948010761387e-132,6.83540129208831e-130,-32.9025347065936
"93448","CP027621.1",6708501,6709500,"*",6.21143465635938e-131,2.00545122790798e-128,-27.4974254000142
"93449","CP027621.1",6709001,6710000,"*",2.25186146578227e-92,3.86278889838772e-90,-33.6769642562789
"93476","CP027621.1",6722501,6723500,"*",1.12133775029658e-67,1.09389205602188e-65,-42.7205882352941
"93497","CP027621.1",6733001,6734000,"*",1.04438654586916e-25,2.31081223087023e-24,-25.5830215726723
"93503","CP027621.1",6736001,6737000,"*",2.70944626817051e-65,2.48864716197778e-63,49.1496350364963
"93504","CP027621.1",6736501,6737500,"*",2.56144269979286e-66,2.4182839511178e-64,50.1601462010647
"93573","CP027621.1",6771501,6772500,"*",2.9178429240368e-91,4.92311964000587e-89,-26.7332390652576
"93574","CP027621.1",6772001,6773000,"*",2.00539386843101e-94,3.58432439706673e-92,-41.1954801169873
"93617","CP027621.1",6793501,6794500,"*",2.50951680078669e-33,7.92497499867615e-32,-26.0975884324811
"93645","CP027621.1",6807501,6808500,"*",1.49618459179125e-51,9.1519505241326e-50,25.6560801192835
"93668","CP027621.1",6819001,6820000,"*",2.06553530969003e-32,6.27366371844463e-31,-26.3506018409252
"93672","CP027621.1",6821001,6822000,"*",0.00016557503110219,0.000626986311945057,-32.9457364341085
"93673","CP027621.1",6821501,6822500,"*",1.81183632550748e-37,6.79196371315794e-36,-54.0697674418605
"93692","CP027621.1",6831001,6832000,"*",8.91842456091295e-27,2.08272769676157e-25,-29.5807571545154
"93710","CP027621.1",6840001,6841000,"*",4.61762077096941e-22,8.41939188037815e-21,-37.1029498228959
"93718","CP027621.1",6844001,6845000,"*",1.02543782792227e-52,6.4999384568978e-51,-31.2577325184366
"93719","CP027621.1",6844501,6845500,"*",3.69052520879088e-93,6.42563801343367e-91,-42.2183356840621
"93916","CP027621.1",6961001,6962000,"*",4.17441889541415e-08,2.64671398382645e-07,30.3571428571429
"93948","CP027621.1",6980501,6981500,"*",3.73491630464543e-65,3.4161641888907e-63,-32.078313253012
"93949","CP027621.1",6981001,6982000,"*",1.37302314258573e-227,1.27552680420539e-224,-56.2390534493645
"93950","CP027621.1",6981501,6982500,"*",6.76853281170009e-104,1.44688466319509e-101,-43.2551765507538
"94013","CP027621.1",7014001,7015000,"*",2.94039722624658e-48,1.61948443048413e-46,-40.1134515844743
"94014","CP027621.1",7014501,7015500,"*",5.06108663312291e-39,2.01599827655319e-37,-27.1152100189591
"94023","CP027621.1",7019001,7020000,"*",2.53714387925692e-39,1.02091958821475e-37,31.2002042900919
"94024","CP027621.1",7019501,7020500,"*",1.9484835004387e-24,4.03165670837499e-23,40.5399342637836
"94026","CP027621.1",7024001,7025000,"*",8.48165518439127e-36,2.97631868844394e-34,30.099433441638
"94050","CP027621.1",7036001,7037000,"*",5.12737307559883e-25,1.09357354147348e-23,-28.7760182587014
"94061","CP027621.1",7041501,7042500,"*",3.16352197557012e-46,1.63194161070282e-44,-26.1014771997431
"94099","CP027621.1",7060501,7061500,"*",2.19508018349746e-127,6.73237759001388e-125,-43.7921621125023
"94100","CP027621.1",7061001,7062000,"*",1.86044059549956e-152,7.96335749338014e-150,-47.9716771677168
"94126","CP027621.1",7074001,7075000,"*",1.28695331285112e-24,2.6878544873893e-23,27.0482949510975
"94144","CP027621.1",7083001,7084000,"*",3.14215965150263e-54,2.0893503436631e-52,30.7027388224006
"94151","CP027621.1",7086501,7087500,"*",2.018643410342e-47,1.08261466093713e-45,31.292811407764
"94152","CP027621.1",7087001,7088000,"*",1.29929833112281e-125,3.87598888036778e-123,35.0642129157082
"94157","CP027621.1",7089501,7090500,"*",1.01006749373403e-166,5.11428027435521e-164,-36.372656409638
"94182","CP027621.1",7102001,7103000,"*",7.94413937167152e-34,2.56275567550945e-32,-28.0166562806448
"94183","CP027621.1",7102501,7103500,"*",1.27698004354713e-29,3.41353040875998e-28,-33.4064229921
"94209","CP027621.1",7115501,7116500,"*",5.09595820327812e-87,7.87675095095016e-85,-45.9216947648625
"94211","CP027621.1",7116501,7117500,"*",1.5233774385721e-166,7.6918994263635e-164,-46.3166485792573
"94212","CP027621.1",7117001,7118000,"*",1.2048961631624e-284,1.64262891475848e-281,-58.4361187605582
"94279","CP027621.1",7151001,7152000,"*",2.38925478089587e-92,4.09460602956811e-90,-51.224767722597
"94280","CP027621.1",7151501,7152500,"*",1.17215416462872e-48,6.53642258663469e-47,-30.0584991495848
"94282","CP027621.1",7152501,7153500,"*",2.04685867692938e-48,1.13330173620243e-46,-32.0699708454811
"94283","CP027621.1",7153001,7154000,"*",1.57843697384077e-36,5.70675657164292e-35,-41.5482773721141
"94402","CP027621.1",7215001,7216000,"*",3.45489555767652e-23,6.6925392906861e-22,29.5326179895709
"94403","CP027621.1",7215501,7216500,"*",1.57046859189769e-28,3.99442533393873e-27,26.3560907177928
"94412","CP027621.1",7220001,7221000,"*",3.37643775566804e-146,1.33422629278651e-143,-31.855118641256
"94413","CP027621.1",7220501,7221500,"*",2.47595616987663e-103,5.23326925056118e-101,-39.3235796180056
"94454","CP027621.1",7241001,7242000,"*",6.42834414968408e-16,8.01713384795294e-15,25.383289485621
"94455","CP027621.1",7241501,7242500,"*",4.31642688759554e-86,6.5329594157364e-84,53.5338116929684
"94456","CP027621.1",7242001,7243000,"*",6.85511848792721e-59,5.25030829157232e-57,29.2791827659022
"94479","CP027621.1",7253501,7254500,"*",5.90741299104887e-22,1.06988330702517e-20,25.6155365371955
"94552","CP027621.1",7291001,7292000,"*",5.8528908245698e-78,7.381329136616e-76,25.9989688730714
"94624","CP027621.1",7327001,7328000,"*",8.78895102092868e-39,3.46774704640098e-37,-25.8074849282907
"94667","CP027621.1",7349501,7350500,"*",6.65471555761397e-32,1.97729863152996e-30,-25.7553311909809
"94852","CP027621.1",7443501,7444500,"*",7.37127892403632e-51,4.41239416059016e-49,-27.5849568726034
"94853","CP027621.1",7444001,7445000,"*",9.85909152070573e-50,5.69406912718514e-48,-37.5764251567777
"94868","CP027621.1",7451501,7452500,"*",2.79521478979467e-73,3.15064270099473e-71,29.4250590692737
"94896","CP027621.1",7465501,7466500,"*",1.2920471929896e-27,3.14796082202976e-26,26.1560318206782
"94918","CP027621.1",7476501,7477500,"*",3.5146238309318e-22,6.45055074796738e-21,30.0039276111061
"94983","CP027621.1",7509001,7510000,"*",3.0836801930053e-52,1.92445218069268e-50,37.9484942054577
"95011","CP027621.1",7523001,7524000,"*",5.43186584759085e-79,7.02250882000129e-77,-40.4322953880195
"95065","CP027621.1",7550001,7551000,"*",8.22855529931026e-24,1.64884960634573e-22,-26.4609326495378
"95101","CP027621.1",7568001,7569000,"*",2.01655296689231e-42,9.1152406399186e-41,26.5902447935696
"95103","CP027621.1",7569001,7570000,"*",6.05490715865265e-50,3.51747082341765e-48,25.4023908695974
"95104","CP027621.1",7569501,7570500,"*",1.3545002111518e-118,3.66931617558309e-116,33.189760199685
"95200","CP027621.1",7617501,7618500,"*",1.72658924542098e-28,4.38231414537806e-27,-27.5590537313223
"95201","CP027621.1",7618001,7619000,"*",1.05345729484909e-25,2.33003133284329e-24,-29.3245675909006
"95257","CP027621.1",7646001,7647000,"*",3.94057093849698e-50,2.30367095094264e-48,29.0084423427822
"95297","CP027621.1",7666001,7667000,"*",6.07487277308169e-62,5.07388186685765e-60,-31.4389081372868
"95352","CP027621.1",7698001,7699000,"*",2.50471746876656e-27,6.02340589448247e-26,47.012452403005
"95471","CP027621.1",7760001,7761000,"*",7.90077533259639e-143,3.01500000197397e-140,36.2249706223796
"95569","CP027621.1",7809001,7810000,"*",3.39990478222187e-41,1.47098482706416e-39,-25.5215715741357
"95586","CP027621.1",7817501,7818500,"*",7.215020813333e-33,2.23473856633257e-31,30.7816555234957
"95677","CP027621.1",7863001,7864000,"*",8.84991782228109e-102,1.82458203667701e-99,30.5378997682208
"95700","CP027621.1",7874501,7875500,"*",9.40533007359388e-30,2.52829329836935e-28,-25.3260583312666
"95744","CP027621.1",7896501,7897500,"*",3.38026974607301e-53,2.17091265738905e-51,34.3831763474621
"95754","CP027621.1",7902501,7903500,"*",1.43151304017904e-05,6.50297252665195e-05,-60.421052631579
"95809","CP027621.1",7930001,7931000,"*",1.32662434004656e-88,2.12586580036881e-86,-38.208999240044
"95810","CP027621.1",7930501,7931500,"*",1.84596636810006e-59,1.43579901286491e-57,-36.3310569705919
"95904","CP027621.1",7977501,7978500,"*",1.53963025992472e-68,1.5371557148371e-66,-48.5654005165954
"95905","CP027621.1",7978001,7979000,"*",4.94011631160545e-21,8.49178649228363e-20,-27.1928698752228
"96000","CP027621.1",8028501,8029500,"*",1.02076854002702e-51,6.27203897138538e-50,25.4180130655192
"96007","CP027621.1",8032001,8033000,"*",3.11160446979601e-21,5.41006863365713e-20,30.1401451581265
"96008","CP027621.1",8032501,8033500,"*",1.69578526926098e-28,4.30633431807237e-27,33.155377599822
"96053","CP027621.1",8055001,8056000,"*",2.88653768793019e-78,3.67261073006699e-76,-31.3823522483688
"96054","CP027621.1",8055501,8056500,"*",1.65597674367485e-79,2.16762824269631e-77,-35.6948764118514
